# Receiving,Rushing,Fumbles
# PID,TID,Season,Week,Rec,Tgt,Yds,Y/R,Lng,TD,Att,Yds,Y/A,Lng,TD,Fum,FumL
CHITE005,DAL,2009,3,1,N/A,3,3.0,3,0,0,0,N/A,0,0,0,0
CINTE010,CIN,2009,3,1,N/A,8,8.0,8,0,0,0,N/A,0,0,0,0
NYJTE002,NYJ,2009,3,2,N/A,24,12.0,18,0,0,0,N/A,0,0,0,0
MINTE009,SEA,2009,3,3,N/A,28,9.3,11,0,0,0,N/A,0,0,0,0
WASTE003,WAS,2009,3,1,N/A,13,13.0,13,0,0,0,N/A,0,0,0,0
PITTE008,PIT,2009,3,5,N/A,20,4.0,7,0,0,0,N/A,0,0,0,0
KANTE006,KAN,2009,3,4,N/A,22,5.5,11,0,0,0,N/A,0,0,0,0
SEATE005,NWE,2009,3,2,N/A,42,21.0,36,1,0,0,N/A,0,0,0,0
SDGTE005,STL,2009,3,2,N/A,24,12.0,20,0,0,0,N/A,0,0,0,0
SEATE002,SEA,2009,3,1,N/A,6,6.0,6,0,0,0,N/A,0,0,0,0
CLETE009,CLE,2009,3,1,N/A,7,7.0,7,0,0,0,N/A,0,0,0,0
TAMTE006,TAM,2009,3,1,N/A,6,6.0,6,0,0,0,N/A,0,0,0,0
TENTE008,DEN,2009,3,2,N/A,33,16.5,24,0,0,0,N/A,0,0,0,0
KANTE008,ARI,2009,3,1,N/A,11,11.0,11,0,0,0,N/A,0,0,0,0
ARITE006,BAL,2009,3,4,N/A,41,10.3,20,0,0,0,N/A,0,0,0,0
NWETE009,TEN,2009,3,4,N/A,41,10.3,27,0,0,0,N/A,0,0,0,0
CARTE001,NOR,2009,3,6,N/A,48,8.0,21,0,0,0,N/A,0,0,0,0
BALTE001,IND,2009,3,7,N/A,62,8.9,15,1,1,7,7.0,7,0,0,0
BALTE008,BAL,2009,3,1,N/A,26,26.0,26,0,0,0,N/A,0,0,0,0
NORTE019,NWE,2009,3,1,N/A,23,23.0,23,0,0,0,N/A,0,0,0,0
CARTE004,NYJ,2009,3,1,N/A,2,2.0,2,1,0,0,N/A,0,0,0,0
WASTE011,WAS,2009,3,3,N/A,38,12.7,15,0,0,0,N/A,0,0,0,0
MIATE010,JAC,2009,3,1,N/A,13,13.0,13,0,0,0,N/A,0,0,0,0
NYJTE003,TAM,2009,3,3,N/A,14,4.7,7,0,0,0,N/A,0,0,0,0
DETTE003,DET,2009,3,2,N/A,30,15.0,24,0,0,0,N/A,0,0,0,0
DALTE002,DAL,2009,3,9,N/A,77,8.6,22,0,0,0,N/A,0,0,0,0
TENTE007,MIN,2009,3,2,N/A,22,11.0,12,0,0,0,N/A,0,0,0,0
CINTE005,GNB,2009,3,2,N/A,10,5.0,8,0,0,0,N/A,0,0,0,0
SDGTE004,SDG,2009,3,5,N/A,64,12.8,19,0,0,0,N/A,0,0,0,0
ATLTE003,ATL,2009,3,1,N/A,16,16.0,16,0,0,0,N/A,0,0,0,0
TENTE004,SFO,2009,4,1,N/A,10,10.0,10,0,1,16,16.0,16,0,0,0
HOUTE005,HOU,2009,4,2,N/A,48,24.0,44,0,0,0,N/A,0,0,0,0
NWETE008,STL,2009,4,1,N/A,17,17.0,17,0,0,0,N/A,0,0,0,0
CARTE009,CHI,2009,4,1,N/A,1,1.0,1,1,0,0,N/A,0,0,0,0
SEATE006,OAK,2009,4,3,N/A,33,11.0,13,0,0,0,N/A,0,0,0,0
NORTE016,NOR,2009,4,1,N/A,18,18.0,18,0,0,0,N/A,0,0,0,0
DETTE010,DEN,2009,4,3,N/A,26,8.7,11,0,0,0,N/A,0,0,0,0
CINTE011,CIN,2009,4,3,N/A,44,14.7,27,0,0,0,N/A,0,0,0,0
SFOTE003,SFO,2009,4,3,N/A,43,14.3,21,1,0,0,N/A,0,0,0,0
JACTE010,JAC,2009,4,4,N/A,76,19.0,33,1,0,0,N/A,0,0,0,0
KANTE003,MIA,2009,4,1,N/A,7,7.0,7,0,0,0,N/A,0,0,0,0
KANTE002,NYG,2009,4,4,N/A,41,10.3,24,0,0,0,N/A,0,0,0,0
CINTE010,CIN,2009,4,4,N/A,36,9.0,19,0,0,0,N/A,0,0,0,0
DETTE004,DET,2009,4,4,N/A,64,16.0,28,0,0,0,N/A,0,0,1,0
STLTE008,TEN,2009,4,2,N/A,11,5.5,6,0,0,0,N/A,0,0,0,0
NYGTE003,NYG,2009,4,1,N/A,15,15.0,15,0,0,0,N/A,0,0,0,0
JACTE016,JAC,2009,4,3,N/A,14,4.7,7,0,1,3,3.0,3,0,0,0
SEATE010,CHI,2009,4,2,N/A,20,10.0,18,1,0,0,N/A,0,0,0,0
GNBTE004,GNB,2009,4,6,N/A,128,21.3,62,1,0,0,N/A,0,0,0,0
NYJTE002,NYJ,2009,4,3,N/A,31,10.3,23,0,0,0,N/A,0,0,0,0
MINTE009,SEA,2009,4,5,N/A,39,7.8,12,0,0,0,N/A,0,0,0,0
WASTE003,WAS,2009,4,1,N/A,-1,-1.0,-1,0,0,0,N/A,0,0,0,0
CHITE005,DAL,2009,4,1,N/A,13,13.0,13,0,0,0,N/A,0,0,0,0
DENTE002,HOU,2009,4,1,N/A,17,17.0,17,0,0,0,N/A,0,0,0,0
TENTE002,TEN,2009,4,3,N/A,25,8.3,12,0,0,0,N/A,0,0,0,0
SEATE002,SEA,2009,4,1,N/A,8,8.0,8,0,0,0,N/A,0,0,0,0
CLETE009,CLE,2009,4,2,N/A,13,6.5,7,0,0,0,N/A,0,0,0,0
BALTE001,IND,2009,4,8,N/A,80,10.0,16,0,0,0,N/A,0,0,0,0
DALTE002,DAL,2009,4,4,N/A,31,7.8,9,0,0,0,N/A,0,0,0,0
SDGTE005,STL,2009,4,2,N/A,17,8.5,9,0,0,0,N/A,0,0,0,0
TENTE008,DEN,2009,4,3,N/A,36,12.0,15,0,0,0,N/A,0,0,0,0
CHITE006,CHI,2009,4,2,N/A,8,4.0,5,0,0,0,N/A,0,0,0,0
ARITE006,BAL,2009,4,4,N/A,46,11.5,22,0,0,0,N/A,0,0,0,0
NWETE009,TEN,2009,4,3,N/A,23,7.7,9,0,0,0,N/A,0,0,0,0
CARTE001,NOR,2009,4,4,N/A,34,8.5,20,0,0,0,N/A,0,0,0,0
TENTE007,MIN,2009,4,3,N/A,18,6.0,9,1,0,0,N/A,0,0,0,0
CINTE005,GNB,2009,4,4,N/A,28,7.0,16,0,0,0,N/A,0,0,0,0
MIATE010,JAC,2009,4,1,N/A,29,29.0,29,0,0,0,N/A,0,0,0,0
KANTE006,KAN,2009,4,5,N/A,58,11.6,43,1,0,0,N/A,0,0,0,0
MINTE004,MIN,2009,4,2,N/A,26,13.0,25,0,1,2,2.0,2,0,0,0
PITTE008,PIT,2009,4,8,N/A,70,8.8,18,2,0,0,N/A,0,0,1,0
WASTE011,WAS,2009,4,5,N/A,65,13.0,17,1,0,0,N/A,0,0,0,0
NORTE019,NWE,2009,4,2,N/A,51,25.5,34,0,0,0,N/A,0,0,0,0
DETTE006,DET,2009,4,2,N/A,10,5.0,5,0,0,0,N/A,0,0,0,0
SDGTE004,SDG,2009,4,9,N/A,124,13.8,30,2,0,0,N/A,0,0,0,0
DETTE003,DET,2009,4,3,N/A,53,17.7,23,1,0,0,N/A,0,0,0,0
NYJTE003,TAM,2009,4,2,N/A,21,10.5,15,0,0,0,N/A,0,0,0,0
CLETE010,CLE,2009,4,5,N/A,33,6.6,14,1,0,0,N/A,0,0,0,0
TENTE004,SFO,2009,5,1,N/A,39,39.0,39,0,0,0,N/A,0,0,1,1
NWETE008,STL,2009,5,5,N/A,45,9.0,14,0,0,0,N/A,0,0,1,1
NYGTE006,NYG,2009,5,3,N/A,26,8.7,13,0,0,0,N/A,0,0,0,0
SEATE006,OAK,2009,5,4,N/A,69,17.3,29,0,0,0,N/A,0,0,0,0
ARITE009,CAR,2009,5,2,N/A,30,15.0,17,1,0,0,N/A,0,0,0,0
HOUTE005,HOU,2009,5,8,N/A,94,11.8,27,0,0,0,N/A,0,0,0,0
KANTE003,MIA,2009,5,4,N/A,38,9.5,21,1,0,0,N/A,0,0,0,0
DETTE010,DEN,2009,5,4,N/A,45,11.3,14,0,0,0,N/A,0,0,0,0
PITTE001,KAN,2009,5,1,N/A,8,8.0,8,0,0,0,N/A,0,0,0,0
CHITE002,CAR,2009,5,1,N/A,22,22.0,22,0,0,0,N/A,0,0,0,0
PHITE008,PHI,2009,5,4,N/A,58,14.5,38,0,0,0,N/A,0,0,0,0
STLTE008,TEN,2009,5,3,N/A,27,9.0,11,0,0,0,N/A,0,0,0,0
NYGTE003,NYG,2009,5,2,N/A,12,6.0,11,0,0,0,N/A,0,0,0,0
BUFTE002,BUF,2009,5,1,N/A,0,0.0,0,0,0,0,N/A,0,0,0,0
JACTE016,JAC,2009,5,1,N/A,2,2.0,2,0,0,0,N/A,0,0,0,0
DETTE004,DET,2009,5,2,N/A,21,10.5,19,0,0,0,N/A,0,0,0,0
MIATE003,MIA,2009,5,1,N/A,17,17.0,17,0,0,0,N/A,0,0,0,0
MINTE009,SEA,2009,5,2,N/A,31,15.5,16,0,0,0,N/A,0,0,0,0
WASTE003,WAS,2009,5,3,N/A,23,7.7,13,0,0,0,N/A,0,0,0,0
BUFTE008,BUF,2009,5,1,N/A,8,8.0,8,0,0,0,N/A,0,0,0,0
JACTE010,JAC,2009,5,3,N/A,13,4.3,7,0,0,0,N/A,0,0,0,0
SFOTE003,SFO,2009,5,5,N/A,51,10.2,18,0,0,0,N/A,0,0,0,0
TAMTE006,TAM,2009,5,1,N/A,1,1.0,1,0,0,0,N/A,0,0,0,0
SFOTE007,ATL,2009,5,1,N/A,12,12.0,12,0,0,0,N/A,0,0,0,0
SDGTE005,STL,2009,5,3,N/A,45,15.0,35,0,0,0,N/A,0,0,0,0
NORTE018,TAM,2009,5,1,N/A,9,9.0,9,0,0,0,N/A,0,0,0,0
TENTE008,DEN,2009,5,3,N/A,34,11.3,18,0,0,0,N/A,0,0,0,0
NWETE009,TEN,2009,5,3,N/A,14,4.7,5,0,0,0,N/A,0,0,1,1
CLETE010,CLE,2009,5,1,N/A,7,7.0,7,0,0,0,N/A,0,0,0,0
KANTE008,ARI,2009,5,1,N/A,5,5.0,5,0,0,0,N/A,0,0,0,0
ARITE006,BAL,2009,5,7,N/A,41,5.9,11,0,0,0,N/A,0,0,0,0
BALTE001,IND,2009,5,9,N/A,77,8.6,24,0,0,0,N/A,0,0,0,0
DALTE002,DAL,2009,5,5,N/A,47,9.4,11,0,0,0,N/A,0,0,0,0
PITTE008,PIT,2009,5,5,N/A,54,10.8,15,1,0,0,N/A,0,0,0,0
TENTE002,TEN,2009,5,4,N/A,45,11.3,18,0,0,0,N/A,0,0,0,0
DENTE002,HOU,2009,5,1,N/A,4,4.0,4,0,0,0,N/A,0,0,0,0
CINTE011,CIN,2009,5,1,N/A,6,6.0,6,0,0,0,N/A,0,0,0,0
KANTE006,KAN,2009,5,2,N/A,27,13.5,14,0,0,0,N/A,0,0,0,0
NORTE019,NWE,2009,5,2,N/A,13,6.5,7,1,0,0,N/A,0,0,0,0
TENTE007,MIN,2009,5,4,N/A,49,12.3,17,1,0,0,N/A,0,0,0,0
DETTE003,DET,2009,5,1,N/A,16,16.0,16,0,0,0,N/A,0,0,0,0
NYJTE003,TAM,2009,5,9,N/A,102,11.3,24,2,0,0,N/A,0,0,0,0
ATLTE003,ATL,2009,5,6,N/A,55,9.2,13,0,0,0,N/A,0,0,0,0
CARTE009,CHI,2009,6,5,N/A,57,11.4,41,1,0,0,N/A,0,0,0,0
SEATE006,OAK,2009,6,6,N/A,139,23.2,86,1,0,0,N/A,0,0,0,0
KANTE002,NYG,2009,6,1,N/A,18,18.0,18,0,0,0,N/A,0,0,0,0
CHITE002,CAR,2009,6,1,N/A,6,6.0,6,0,0,0,N/A,0,0,0,0
GNBTE002,GNB,2009,6,1,N/A,9,9.0,9,0,0,0,N/A,0,0,0,0
NWETE008,STL,2009,6,2,N/A,11,5.5,7,0,0,0,N/A,0,0,0,0
PITTE001,KAN,2009,6,1,N/A,5,5.0,5,0,0,0,N/A,0,0,0,0
HOUTE005,HOU,2009,6,7,N/A,78,11.1,18,2,0,0,N/A,0,0,1,0
ARITE009,CAR,2009,6,2,N/A,8,4.0,7,1,0,0,N/A,0,0,0,0
PHITE008,PHI,2009,6,4,N/A,75,18.8,42,0,0,0,N/A,0,0,0,0
ARITE002,ARI,2009,6,1,N/A,10,10.0,10,0,0,0,N/A,0,0,0,0
BUFTE008,BUF,2009,6,1,N/A,5,5.0,5,0,0,0,N/A,0,0,0,0
BUFTE002,BUF,2009,6,2,N/A,34,17.0,25,0,0,0,N/A,0,0,0,0
JACTE016,JAC,2009,6,1,N/A,14,14.0,14,0,0,0,N/A,0,0,0,0
GNBTE004,GNB,2009,6,5,N/A,54,10.8,30,0,0,0,N/A,0,0,0,0
WASTE003,WAS,2009,6,1,N/A,12,12.0,12,0,0,0,N/A,0,0,0,0
CINTE010,CIN,2009,6,4,N/A,32,8.0,9,0,0,0,N/A,0,0,1,1
NYJTE002,NYJ,2009,6,2,N/A,16,8.0,11,0,0,0,N/A,0,0,0,0
MINTE009,SEA,2009,6,2,N/A,55,27.5,42,0,0,0,N/A,0,0,0,0
DETTE010,DEN,2009,6,6,N/A,101,16.8,52,1,0,0,N/A,0,0,0,0
JACTE010,JAC,2009,6,1,N/A,5,5.0,5,0,0,0,N/A,0,0,0,0
SEATE005,NWE,2009,6,1,N/A,2,2.0,2,0,0,0,N/A,0,0,0,0
SFOTE007,ATL,2009,6,2,N/A,8,4.0,5,0,0,0,N/A,0,0,0,0
SDGTE005,STL,2009,6,3,N/A,32,10.7,16,0,0,0,N/A,0,0,0,0
CARTE001,NOR,2009,6,4,N/A,37,9.3,18,1,0,0,N/A,0,0,0,0
OAKTE010,OAK,2009,6,2,N/A,11,5.5,8,0,0,0,N/A,0,0,0,0
MINTE007,MIN,2009,6,1,N/A,3,3.0,3,0,0,0,N/A,0,0,0,0
CHITE006,CHI,2009,6,3,N/A,32,10.7,24,0,0,0,N/A,0,0,0,0
ARITE006,BAL,2009,6,3,N/A,51,17.0,23,0,0,0,N/A,0,0,0,0
TENTE007,MIN,2009,6,4,N/A,48,12.0,21,2,0,0,N/A,0,0,0,0
CINTE005,GNB,2009,6,3,N/A,39,13.0,18,0,0,0,N/A,0,0,0,0
KANTE006,KAN,2009,6,1,N/A,11,11.0,11,0,0,0,N/A,0,0,0,0
PITTE008,PIT,2009,6,5,N/A,80,16.0,25,1,0,0,N/A,0,0,0,0
CINTE011,CIN,2009,6,1,N/A,6,6.0,6,0,0,0,N/A,0,0,1,1
MIATE010,JAC,2009,6,1,N/A,1,1.0,1,0,0,0,N/A,0,0,0,0
WASTE011,WAS,2009,6,5,N/A,57,11.4,25,0,0,0,N/A,0,0,0,0
SDGTE004,SDG,2009,6,5,N/A,70,14.0,21,0,0,0,N/A,0,0,0,0
DETTE003,DET,2009,6,1,N/A,22,22.0,22,0,0,0,N/A,0,0,0,0
NYJTE003,TAM,2009,6,3,N/A,29,9.7,18,0,0,0,N/A,0,0,0,0
ATLTE003,ATL,2009,6,4,N/A,52,13.0,16,1,0,0,N/A,0,0,0,0
GNBTE002,GNB,2009,7,2,N/A,59,29.5,45,1,0,0,N/A,0,0,0,0
CARTE009,CHI,2009,7,4,N/A,24,6.0,8,0,0,0,N/A,0,0,0,0
SEATE006,OAK,2009,7,2,N/A,15,7.5,8,0,0,0,N/A,0,0,0,0
KANTE002,NYG,2009,7,3,N/A,35,11.7,25,0,0,0,N/A,0,0,0,0
CLETE012,CLE,2009,7,2,N/A,10,5.0,5,0,0,0,N/A,0,0,0,0
NWETE008,STL,2009,7,1,N/A,7,7.0,7,0,0,0,N/A,0,0,0,0
HOUTE005,HOU,2009,7,7,N/A,123,17.6,42,1,0,0,N/A,0,0,0,0
ARITE009,CAR,2009,7,3,N/A,23,7.7,15,0,0,0,N/A,0,0,0,0
TENTE004,SFO,2009,7,1,N/A,2,2.0,2,0,0,0,N/A,0,0,0,0
CHITE002,CAR,2009,7,3,N/A,35,11.7,20,0,0,0,N/A,0,0,0,0
PHITE008,PHI,2009,7,3,N/A,8,2.7,6,0,0,0,N/A,0,0,0,0
GNBTE004,GNB,2009,7,1,N/A,16,16.0,16,0,0,0,N/A,0,0,0,0
CLETE014,CAR,2009,7,3,N/A,77,25.7,52,0,0,0,N/A,0,0,0,0
PITTE003,PIT,2009,7,1,N/A,4,4.0,4,0,0,0,N/A,0,0,0,0
CHITE005,DAL,2009,7,3,N/A,32,10.7,15,0,0,0,N/A,0,0,0,0
WASTE003,WAS,2009,7,8,N/A,78,9.8,18,1,0,0,N/A,0,0,0,0
ARITE002,ARI,2009,7,2,N/A,14,7.0,10,0,0,0,N/A,0,0,0,0
INDTE011,IND,2009,7,3,N/A,38,12.7,19,0,0,0,N/A,0,0,0,0
NYJTE002,NYJ,2009,7,1,N/A,26,26.0,26,0,0,0,N/A,0,0,0,0
NORTE016,NOR,2009,7,1,N/A,-1,-1.0,-1,0,0,0,N/A,0,0,0,0
KANTE003,MIA,2009,7,3,N/A,21,7.0,14,0,0,0,N/A,0,0,0,0
SEATE005,NWE,2009,7,3,N/A,26,8.7,16,0,0,0,N/A,0,0,0,0
SDGTE005,STL,2009,7,2,N/A,9,4.5,7,0,0,0,N/A,0,0,0,0
BALTE001,IND,2009,7,3,N/A,44,14.7,27,1,0,0,N/A,0,0,0,0
DALTE002,DAL,2009,7,5,N/A,53,10.6,22,0,0,0,N/A,0,0,0,0
CARTE001,NOR,2009,7,4,N/A,105,26.3,66,0,0,0,N/A,0,0,0,0
OAKTE010,OAK,2009,7,1,N/A,19,19.0,19,0,0,0,N/A,0,0,0,0
MINTE007,MIN,2009,7,1,N/A,4,4.0,4,0,0,0,N/A,0,0,0,0
CHITE006,CHI,2009,7,3,N/A,14,4.7,8,0,0,0,N/A,0,0,0,0
KANTE008,ARI,2009,7,1,N/A,8,8.0,8,0,0,0,N/A,0,0,0,0
TENTE007,MIN,2009,7,4,N/A,27,6.8,9,0,0,0,N/A,0,0,0,0
CINTE005,GNB,2009,7,3,N/A,39,13.0,19,0,0,0,N/A,0,0,0,0
PITTE008,PIT,2009,7,6,N/A,38,6.3,9,0,0,0,N/A,0,0,0,0
CINTE011,CIN,2009,7,1,N/A,3,3.0,3,1,0,0,N/A,0,0,0,0
SFOTE003,SFO,2009,7,7,N/A,93,13.3,29,3,0,0,N/A,0,0,0,0
CLETE001,CLE,2009,7,2,N/A,30,15.0,21,0,0,0,N/A,N/A,0,0,0
WASTE011,WAS,2009,7,2,N/A,21,10.5,18,0,0,0,N/A,0,0,0,0
SDGTE004,SDG,2009,7,5,N/A,55,11.0,25,0,0,0,N/A,0,0,0,0
NYJTE003,TAM,2009,7,2,N/A,9,4.5,6,0,0,0,N/A,0,0,0,0
NORTE019,NWE,2009,7,1,N/A,35,35.0,35,1,0,0,N/A,0,0,0,0
ATLTE003,ATL,2009,7,4,N/A,37,9.3,17,0,0,0,N/A,0,0,0,0
CARTE009,CHI,2009,8,3,N/A,40,13.3,16,0,0,0,N/A,0,0,0,0
SEATE006,OAK,2009,8,5,N/A,52,10.4,15,0,0,0,N/A,0,0,0,0
KANTE002,NYG,2009,8,3,N/A,70,23.3,30,1,0,0,N/A,0,0,0,0
PHITE008,PHI,2009,8,4,N/A,61,15.3,20,1,0,0,N/A,0,0,0,0
GNBTE002,GNB,2009,8,2,N/A,21,10.5,16,2,0,0,N/A,0,0,0,0
NWETE008,STL,2009,8,1,N/A,36,36.0,36,1,0,0,N/A,0,0,0,0
DETTE010,DEN,2009,8,1,N/A,9,9.0,9,0,0,0,N/A,0,0,0,0
NORTE016,NOR,2009,8,2,N/A,27,13.5,16,0,0,0,N/A,0,0,0,0
HOUTE005,HOU,2009,8,1,N/A,22,22.0,22,0,0,0,N/A,0,0,0,0
ARITE009,CAR,2009,8,1,N/A,5,5.0,5,0,0,0,N/A,0,0,0,0
ARITE002,ARI,2009,8,2,N/A,18,9.0,17,1,0,0,N/A,0,0,0,0
NYJTE002,NYJ,2009,8,8,N/A,76,9.5,16,1,0,0,N/A,0,0,0,0
STLTE008,TEN,2009,8,1,N/A,3,3.0,3,0,0,0,N/A,0,0,0,0
PHITE005,HOU,2009,8,2,N/A,14,7.0,7,0,0,0,N/A,0,0,0,0
NYGTE005,OAK,2009,8,2,N/A,7,3.5,4,0,0,0,N/A,0,0,0,0
SDGTE001,DAL,2009,8,1,N/A,0,0.0,0,0,0,0,N/A,0,0,0,0
DETTE004,DET,2009,8,2,N/A,17,8.5,13,0,0,0,N/A,0,0,0,0
MIATE003,MIA,2009,8,2,N/A,20,10.0,15,1,0,0,N/A,0,0,0,0
MINTE009,SEA,2009,8,3,N/A,36,12.0,18,0,0,0,N/A,0,0,0,0
CHITE005,DAL,2009,8,2,N/A,18,9.0,13,0,0,0,N/A,0,0,0,0
CLETE014,CAR,2009,8,1,N/A,7,7.0,7,0,0,0,N/A,0,0,0,0
BUFTE008,BUF,2009,8,1,N/A,9,9.0,9,0,0,0,N/A,0,0,0,0
KANTE003,MIA,2009,8,2,N/A,16,8.0,10,0,0,0,N/A,0,0,0,0
JACTE010,JAC,2009,8,1,N/A,20,20.0,20,0,0,0,N/A,0,0,1,0
SFOTE007,ATL,2009,8,1,N/A,4,4.0,4,0,0,0,N/A,0,0,0,0
SDGTE005,STL,2009,8,2,N/A,16,8.0,9,0,0,0,N/A,0,0,0,0
BALTE001,IND,2009,8,8,N/A,99,12.4,40,0,0,0,N/A,0,0,1,0
DALTE002,DAL,2009,8,4,N/A,36,9.0,18,0,0,0,N/A,0,0,0,0
TENTE008,DEN,2009,8,3,N/A,30,10.0,23,0,0,0,N/A,0,0,0,0
CARTE001,NOR,2009,8,5,N/A,72,14.4,27,0,0,0,N/A,0,0,0,0
CLETE010,CLE,2009,8,1,N/A,10,10.0,10,0,0,0,N/A,0,0,1,1
KANTE008,ARI,2009,8,1,N/A,7,7.0,7,0,0,0,N/A,0,0,0,0
ARITE006,BAL,2009,8,3,N/A,16,5.3,7,0,1,2,2.0,2,0,1,0
NWETE009,TEN,2009,8,2,N/A,14,7.0,7,0,0,0,N/A,0,0,0,0
TENTE007,MIN,2009,8,1,N/A,12,12.0,12,1,0,0,N/A,0,0,0,0
CINTE005,GNB,2009,8,4,N/A,24,6.0,9,0,0,0,N/A,0,0,0,0
CINTE004,PHI,2009,8,1,N/A,11,11.0,11,0,0,0,N/A,0,0,0,0
TENTE002,TEN,2009,8,4,N/A,27,6.8,18,0,0,0,N/A,0,0,0,0
BALTE003,STL,2009,8,2,N/A,43,21.5,27,0,0,0,N/A,0,0,0,0
SFOTE003,SFO,2009,8,3,N/A,20,6.7,10,1,0,0,N/A,0,0,0,0
MINTE004,MIN,2009,8,1,N/A,2,2.0,2,1,0,0,N/A,0,0,0,0
MIATE010,JAC,2009,8,2,N/A,18,9.0,13,0,0,0,N/A,0,0,0,0
DETTE006,DET,2009,8,2,N/A,17,8.5,9,0,0,0,N/A,0,0,0,0
SDGTE004,SDG,2009,8,3,N/A,49,16.3,30,0,0,0,N/A,0,0,0,0
DETTE003,DET,2009,8,1,N/A,10,10.0,10,0,0,0,N/A,0,0,0,0
ATLTE003,ATL,2009,8,6,N/A,89,14.8,27,0,0,0,N/A,0,0,0,0
DETTE007,TAM,2009,9,3,N/A,46,15.3,21,0,0,0,N/A,0,0,0,0
TENTE004,SFO,2009,9,1,N/A,13,13.0,13,0,0,0,N/A,0,0,0,0
NYGTE006,NYG,2009,9,1,N/A,14,14.0,14,0,0,0,N/A,0,0,0,0
PITTE001,KAN,2009,9,1,N/A,5,5.0,5,0,0,0,N/A,0,0,0,0
DETTE010,DEN,2009,9,1,N/A,3,3.0,3,0,0,0,N/A,0,0,0,0
SFOTE003,SFO,2009,9,10,N/A,102,10.2,40,0,0,0,N/A,0,0,0,0
JACTE010,JAC,2009,9,1,N/A,3,3.0,3,0,0,0,N/A,0,0,0,0
KANTE003,MIA,2009,9,1,N/A,20,20.0,20,0,0,0,N/A,0,0,0,0
CARTE009,CHI,2009,9,5,N/A,71,14.2,33,3,0,0,N/A,0,0,0,0
KANTE002,NYG,2009,9,2,N/A,17,8.5,9,1,0,0,N/A,0,0,0,0
MIATE003,MIA,2009,9,3,N/A,29,9.7,21,1,0,0,N/A,0,0,1,0
DETTE004,DET,2009,9,7,N/A,70,10.0,18,1,0,0,N/A,0,0,0,0
INDTE001,HOU,2009,9,1,N/A,9,9.0,9,0,0,0,N/A,0,0,0,0
CLETE014,CAR,2009,9,3,N/A,46,15.3,19,0,0,0,N/A,0,0,1,0
WASTE003,WAS,2009,9,2,N/A,26,13.0,16,0,0,0,N/A,0,0,0,0
PHITE008,PHI,2009,9,3,N/A,39,13.0,20,1,0,0,N/A,0,0,0,0
ARITE002,ARI,2009,9,2,N/A,15,7.5,9,1,0,0,N/A,0,0,0,0
MINTE009,SEA,2009,9,6,N/A,42,7.0,15,0,0,0,N/A,0,0,0,0
CINTE011,CIN,2009,9,2,N/A,32,16.0,20,0,0,0,N/A,0,0,0,0
DENTE002,HOU,2009,9,2,N/A,15,7.5,9,0,0,0,N/A,0,0,0,0
TENTE008,DEN,2009,9,1,N/A,18,18.0,18,0,0,0,N/A,0,0,0,0
BALTE001,IND,2009,9,14,N/A,119,8.5,17,0,1,4,4.0,4,0,0,0
DALTE002,DAL,2009,9,7,N/A,43,6.1,10,0,0,0,N/A,0,0,0,0
CARTE001,NOR,2009,9,3,N/A,26,8.7,14,0,0,0,N/A,0,0,0,0
ARITE006,BAL,2009,9,3,N/A,28,9.3,15,0,0,0,N/A,0,0,0,0
CHITE006,CHI,2009,9,1,N/A,7,7.0,7,0,0,0,N/A,0,0,0,0
KANTE008,ARI,2009,9,1,N/A,15,15.0,15,1,0,0,N/A,0,0,0,0
WASTE001,WAS,2009,9,1,N/A,3,3.0,3,1,0,0,N/A,0,0,0,0
CINTE005,GNB,2009,9,1,N/A,5,5.0,5,0,0,0,N/A,0,0,0,0
DETTE006,DET,2009,9,6,N/A,41,6.8,9,0,0,0,N/A,0,0,0,0
PITTE008,PIT,2009,9,3,N/A,18,6.0,14,0,0,0,N/A,0,0,0,0
CINTE004,PHI,2009,9,1,N/A,11,11.0,11,0,0,0,N/A,0,0,0,0
TENTE002,TEN,2009,9,2,N/A,20,10.0,15,0,0,0,N/A,0,0,0,0
SDGTE002,SDG,2009,9,1,N/A,2,2.0,2,1,0,0,N/A,0,0,0,0
NORTE019,NWE,2009,9,4,N/A,49,12.3,23,0,0,0,N/A,0,0,0,0
SDGTE004,SDG,2009,9,5,N/A,67,13.4,29,0,0,0,N/A,0,0,0,0
NYJTE003,TAM,2009,9,4,N/A,57,14.3,22,1,0,0,N/A,0,0,0,0
ATLTE003,ATL,2009,9,5,N/A,41,8.2,13,1,0,0,N/A,0,0,0,0
SEATE006,OAK,2009,10,1,N/A,9,9.0,9,0,0,0,N/A,0,0,0,0
CARTE009,CHI,2009,10,7,N/A,75,10.7,20,0,0,0,N/A,0,0,0,0
CHITE011,PIT,2009,10,1,N/A,1,1.0,1,0,0,0,N/A,0,0,1,0
JACTE013,NWE,2009,10,2,N/A,17,8.5,9,0,0,0,N/A,0,0,0,0
CHITE002,CAR,2009,10,1,N/A,11,11.0,11,0,0,0,N/A,0,0,0,0
GNBTE002,GNB,2009,10,1,N/A,2,2.0,2,1,0,0,N/A,0,0,0,0
NWETE008,STL,2009,10,3,N/A,51,17.0,23,0,0,0,N/A,0,0,0,0
PITTE001,KAN,2009,10,3,N/A,11,3.7,5,0,0,0,N/A,0,0,0,0
NORTE016,NOR,2009,10,5,N/A,45,9.0,18,0,0,0,N/A,0,0,0,0
