# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
NWELB0795,SEA,2001,2,8,3,11,2.0,19,0,0,0,0,0
GNBLB0162,JAC,2001,2,3,1,4,0.0,0,0,0,0,0,0
NWELB0447,NWE,2001,2,3,4,7,0.0,0,0,0,0,0,0
OAKLB0263,DEN,2001,2,1,2,3,0.0,0,0,0,0,0,0
NWELB0990,SDG,2001,2,2,0,2,0.0,0,0,0,0,0,0
KANLB0193,KAN,2001,2,8,2,10,0.0,0,0,0,0,0,0
DETLB0066,DET,2001,2,1,0,1,0.0,0,0,0,0,0,0
NYJLB0332,NYJ,2001,2,9,4,13,0.0,0,0,0,0,1,0
NORLB0155,NWE,2001,2,6,2,8,0.0,0,0,0,0,0,0
SDGLB0087,SDG,2001,2,2,0,2,0.0,0,0,0,0,0,0
WASLB0074,WAS,2001,2,2,0,2,0.0,0,0,0,0,0,0
MINLB0069,MIN,2001,2,4,0,4,0.0,0,0,0,0,0,0
PHILB0158,SEA,2001,2,10,3,13,1.0,6,0,0,0,0,1
OAKLB0085,OAK,2001,2,1,0,1,0.0,0,0,0,0,0,0
BUFLB0174,TEN,2001,2,3,0,3,0.0,0,0,0,0,1,0
KANLB0192,KAN,2001,2,0,0,0,0.0,0,1,0,0,0,1
DETLB0064,DET,2001,2,5,3,8,0.0,0,0,0,0,0,0
WASLB0154,WAS,2001,2,1,0,1,0.0,0,0,0,0,0,0
SDGLB0702,SFO,2001,2,9,4,13,0.0,0,0,0,0,0,0
CINLB0138,CIN,2001,2,1,1,2,0.0,0,0,0,0,0,0
ATLLB0279,MIA,2001,2,1,3,4,0.0,0,0,0,0,0,0
KANLB0954,NWE,2001,2,2,2,4,0.0,0,0,0,0,0,1
NORLB0326,MIA,2001,2,2,4,6,0.0,0,0,0,0,0,1
ARILB0519,NYJ,2001,2,2,3,5,0.0,0,0,0,0,1,0
STLLB0434,DAL,2001,2,8,0,8,0.0,0,0,0,0,0,0
MINLB0225,ATL,2001,2,1,1,2,0.0,0,0,0,0,0,1
SEALB0181,SEA,2001,2,1,0,1,0.0,0,0,0,0,0,0
NORLB0612,CIN,2001,2,3,1,4,1.0,6,1,5,0,0,2
HOULB0452,MIN,2001,2,4,1,5,0.0,0,0,0,0,0,0
SEALB0379,SEA,2001,2,5,1,6,0.0,0,0,0,0,0,1
SDGLB1051,CIN,2001,2,5,1,6,0.0,0,1,66,1,0,1
ATLLB0475,ATL,2001,2,3,0,3,0.0,0,0,0,0,0,1
DENLB0930,ATL,2001,2,7,3,10,0.0,0,0,0,0,0,0
PITLB1007,NYJ,2001,2,10,4,14,0.0,0,1,47,0,0,1
TAMLB0233,CLE,2001,2,5,2,7,0.0,0,0,0,0,0,0
DALLB0636,MIA,2001,2,9,9,18,0.0,0,0,0,0,0,0
NWELB0895,NWE,2001,2,5,2,7,0.0,0,0,0,0,0,0
DENLB0221,DEN,2001,2,5,1,6,0.0,0,0,0,0,0,0
WASLB0523,TEN,2001,2,6,1,7,0.0,0,0,0,0,0,0
BALLB1286,BAL,2001,2,4,4,8,0.0,0,0,0,0,0,1
BALLB0190,GNB,2001,2,4,2,6,0.0,0,0,0,0,0,0
CINLB0295,JAC,2001,2,6,1,7,0.0,0,0,0,0,0,1
KANLB0739,KAN,2001,2,8,0,8,1.0,7,0,0,0,0,0
SEALB0179,SFO,2001,2,5,2,7,0.0,0,0,0,0,0,0
BALLB0509,BAL,2001,2,0,1,1,0.0,0,0,0,0,0,1
SEALB0467,BAL,2001,2,5,2,7,1.0,8,0,0,0,0,0
JACLB0949,CHI,2001,2,1,0,1,0.0,0,0,0,0,0,0
NYGLB0460,PHI,2001,2,6,1,7,1.0,5,0,0,0,0,0
NORLB0420,ARI,2001,2,5,5,10,0.0,0,0,0,0,0,1
NYJLB0916,NWE,2001,2,1,0,1,0.0,0,0,0,0,0,0
OAKLB0088,OAK,2001,2,3,3,6,0.0,0,0,0,0,0,0
GNBLB0084,GNB,2001,3,3,0,3,0.0,0,0,0,0,0,0
CLELB0454,SDG,2001,3,2,2,4,0.0,0,0,0,0,0,0
NORLB0068,NOR,2001,3,1,0,1,0.0,0,0,0,0,0,0
INDLB0177,IND,2001,3,1,0,1,0.0,0,0,0,0,0,0
CARLB0157,CAR,2001,3,1,0,1,0.0,0,0,0,0,0,0
DETLB0391,CLE,2001,3,1,0,1,0.0,0,0,0,0,0,0
CLELB0868,OAK,2001,3,4,0,4,0.0,0,0,0,0,0,0
NYGLB0380,BUF,2001,3,7,1,8,0.0,0,0,0,0,0,0
JACLB0167,OAK,2001,3,1,1,2,0.0,0,0,0,0,0,0
ARILB1112,NYJ,2001,3,4,0,4,0.0,0,0,0,0,0,0
WASLB0620,IND,2001,3,4,2,6,0.0,0,0,0,0,0,0
SFOLB0791,SFO,2001,3,1,3,4,0.0,0,0,0,0,0,0
DENLB0584,TAM,2001,3,1,1,2,0.0,0,0,0,0,0,1
ARILB0348,ARI,2001,3,5,2,7,0.0,0,0,0,0,0,0
DENLB0500,DEN,2001,3,2,0,2,0.0,0,0,0,0,0,0
DETLB0813,SFO,2001,3,1,1,2,0.0,0,0,0,0,0,0
INDLB0768,IND,2001,3,7,2,9,0.0,0,0,0,0,0,0
MINLB0399,BUF,2001,3,1,3,4,0.0,0,0,0,0,0,0
SFOLB0599,CAR,2001,3,8,0,8,0.0,0,0,0,0,0,1
CARLB0158,BAL,2001,3,1,0,1,0.0,0,0,0,0,0,0
ATLLB0379,TAM,2001,3,3,1,4,0.0,0,0,0,0,0,0
PITLB0153,PIT,2001,3,1,0,1,0.0,0,0,0,0,0,0
SDGLB0424,CIN,2001,3,2,0,2,0.0,0,0,0,0,0,0
PHILB0817,PHI,2001,3,5,0,5,0.0,0,0,0,0,0,0
ARILB0085,ARI,2001,3,2,0,2,0.0,0,0,0,0,0,0
DALLB0400,NYJ,2001,3,1,0,1,0.0,0,0,0,0,0,0
WASLB1101,STL,2001,3,5,1,6,1.0,9,1,0,0,2,1
CINLB0218,CIN,2001,3,1,0,1,0.0,0,0,0,0,0,0
STLLB0594,KAN,2001,3,1,0,1,0.0,0,0,0,0,0,0
DALLB0399,DAL,2001,3,5,1,6,0.0,0,0,0,0,0,0
ARILB0751,SFO,2001,3,1,0,1,0.0,0,0,0,0,0,0
ARILB0934,PIT,2001,3,3,0,3,1.0,9,0,0,0,0,0
ATLLB1071,IND,2001,3,7,2,9,0.0,0,0,0,0,0,0
BALLB0507,MIN,2001,3,3,0,3,0.0,0,0,0,0,0,0
DENLB0414,DEN,2001,3,4,1,5,0.0,0,0,0,0,0,0
SFOLB0505,JAC,2001,3,5,0,5,0.0,0,0,0,0,1,0
SDGLB0948,GNB,2001,3,2,2,4,0.0,0,0,0,0,0,0
KANLB0849,KAN,2001,3,3,0,3,0.0,0,0,0,0,0,0
DALLB0635,SDG,2001,3,1,0,1,0.0,0,0,0,0,0,0
DALLB0217,DAL,2001,3,1,0,1,0.0,0,0,0,0,0,0
NORLB0423,NOR,2001,3,1,0,1,0.0,0,0,0,0,0,0
DALLB0403,PHI,2001,3,2,0,2,0.0,0,0,0,0,0,0
BALLB0512,STL,2001,3,6,0,6,0.0,0,0,0,0,0,0
TENLB0833,SFO,2001,3,2,0,2,0.0,0,0,0,0,0,0
ATLLB0564,BAL,2001,3,1,0,1,0.0,0,0,0,0,0,0
PHILB0436,SDG,2001,3,2,0,2,0.0,0,0,0,0,0,0
NYJLB0324,SFO,2001,3,1,0,1,0.0,0,0,0,0,0,0
NYJLB0215,NYJ,2001,3,1,0,1,0.0,0,0,0,0,0,0
NYGLB0077,NYG,2001,3,1,1,2,0.0,0,0,0,0,0,0
NYGLB0687,WAS,2001,3,8,1,9,0.0,0,0,0,0,0,0
STLLB0137,STL,2001,3,2,0,2,0.0,0,0,0,0,0,0
NWELB0100,NWE,2001,3,1,1,2,0.0,0,0,0,0,0,0
STLLB0436,DAL,2001,3,0,1,1,0.0,0,0,0,0,0,0
KANLB0650,PIT,2001,3,7,2,9,0.0,0,0,0,0,0,1
CARLB0563,CAR,2001,3,2,1,3,0.0,0,0,0,0,0,0
CINLB0780,NYG,2001,3,1,0,1,0.0,0,0,0,0,0,0
NWELB0988,BAL,2001,3,5,0,5,0.0,0,0,0,0,0,0
ARILB0080,ARI,2001,3,0,1,1,0.0,0,0,0,0,0,0
SFOLB1074,PIT,2001,3,1,0,1,0.0,0,0,0,0,0,0
STLLB0433,SEA,2001,3,3,1,4,0.0,0,0,0,0,0,0
NYGLB0459,NYG,2001,3,3,2,5,0.0,0,0,0,0,0,0
SEALB0177,SEA,2001,3,3,0,3,0.0,0,0,0,0,0,0
MIALB0364,CAR,2001,3,5,2,7,0.0,0,0,0,0,0,0
HOULB0451,BUF,2001,3,1,2,3,0.0,0,0,0,0,0,0
GNBLB0086,KAN,2001,3,1,0,1,0.0,0,0,0,0,0,0
GNBLB0085,GNB,2001,3,2,1,3,0.0,0,0,0,0,0,0
JACLB0317,MIA,2001,3,1,0,1,0.0,0,0,0,0,0,0
JACLB0162,JAC,2001,3,1,0,1,0.0,0,0,0,0,0,0
TAMLB0236,NYG,2001,3,1,0,1,0.0,0,0,0,0,0,0
KANLB0391,BUF,2001,3,2,0,2,0.0,0,0,0,0,0,0
NYJLB0547,BUF,2001,3,7,2,9,1.0,1,0,0,0,0,0
BUFLB0797,ATL,2001,3,4,0,4,0.0,0,0,0,0,0,0
OAKLB0345,OAK,2001,3,3,1,4,0.5,3,0,0,0,0,0
MINLB0140,MIN,2001,3,4,1,5,0.0,0,0,0,0,0,0
DENLB0415,DEN,2001,3,1,0,1,0.0,0,0,0,0,0,0
ARILB0162,ARI,2001,3,7,4,11,1.0,9,0,0,0,0,0
NWELB0106,NWE,2001,3,0,2,2,0.0,0,0,0,0,0,0
CLELB0720,NWE,2001,3,1,1,2,0.0,0,0,0,0,0,0
