# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
NORNT0031,PHI,2007,12,3,1,4,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,12,3,1,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,12,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,13,4,1,5,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,13,1,1,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,13,2,0,2,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,14,3,3,6,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,14,2,0,2,1.0,7,0,0,0,0,0
NORNT0031,PHI,2007,14,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,14,1,1,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,14,1,1,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,15,5,0,5,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,15,2,0,2,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,15,1,0,1,1.0,8,0,0,0,0,0
HOUNT0083,DET,2007,15,1,0,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2007,15,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,15,3,0,3,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,15,4,4,8,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,16,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,16,3,0,3,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,16,2,1,3,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,16,1,1,2,0.5,5,0,0,0,0,0
WASNT0089,NYG,2007,17,3,0,3,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,17,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,17,1,0,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,17,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,17,4,0,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,17,3,1,4,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,1,0,1,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,1,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,1,3,1,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2008,1,0,2,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,2,3,0,3,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,2,3,1,4,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,2,1,1,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,2,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2008,2,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,3,3,1,4,1.0,6,0,0,0,0,1
NORNT0031,PHI,2008,3,1,0,1,1.0,0,0,0,0,0,0
HOUNT0083,DET,2008,3,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,3,1,1,2,0.0,0,0,0,0,0,0
