# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
CINDT0194,CIN,2001,3,3,0,3,0.0,0,0,0,0,0,0
DENDT0222,IND,2001,3,4,4,8,0.0,0,0,0,0,0,0
DALDT0149,SEA,2001,3,2,1,3,0.0,0,0,0,0,0,1
DENDT0154,MIA,2001,3,1,0,1,0.0,0,0,0,0,0,0
PHIDT0198,PHI,2001,3,1,0,1,0.0,0,0,0,0,0,0
KANDT0214,KAN,2001,3,1,0,1,0.0,0,0,0,0,0,0
CARDT0140,NYJ,2001,3,4,1,5,0.0,0,0,0,0,0,0
SEADT0130,SEA,2001,3,3,0,3,1.0,0,0,0,0,1,0
SFODT0025,SFO,2001,4,2,0,2,0.0,0,0,0,0,0,1
INDDT0211,TAM,2001,4,3,2,5,1.0,5,0,0,0,0,0
MIADT0130,CAR,2001,4,2,1,3,0.0,0,0,0,0,0,0
NYGDT0262,ARI,2001,4,4,2,6,0.0,0,0,0,0,0,0
CINDT0476,TEN,2001,4,0,0,0,0.0,0,0,0,0,0,1
WASDT0124,DAL,2001,4,2,1,3,0.0,0,0,0,0,0,0
WASDT0125,MIA,2001,4,1,2,3,0.5,1,0,0,0,0,0
GNBDT0170,JAC,2001,4,1,0,1,0.0,0,0,0,0,0,0
HOUDT0113,BAL,2001,4,1,0,1,0.0,0,0,0,0,0,0
KANDT0083,KAN,2001,4,1,0,1,0.0,0,0,0,0,0,0
HOUDT0094,JAC,2001,4,4,0,4,0.0,0,0,0,0,0,0
ARIDT0159,ARI,2001,4,1,1,2,0.0,0,0,0,0,0,0
MINDT0425,BUF,2001,4,3,1,4,0.0,0,0,0,0,0,0
DETDT0336,OAK,2001,4,7,0,7,0.0,0,0,0,0,0,0
CINDT0426,DAL,2001,4,3,2,5,0.0,0,0,0,0,0,0
ATLDT0034,ATL,2001,4,0,1,1,0.0,0,0,0,0,0,0
JACDT0128,KAN,2001,4,4,1,5,1.0,5,0,0,0,0,0
WASDT0193,TEN,2001,4,0,2,2,0.0,0,0,0,0,0,0
CHIDT0018,CHI,2001,4,1,0,1,0.0,0,0,0,0,0,0
TENDT0253,PHI,2001,4,2,0,2,0.0,0,0,0,0,1,0
NYJDT0388,CAR,2001,4,1,0,1,0.0,0,0,0,0,0,0
GNBDT0651,STL,2001,4,2,0,2,0.0,0,0,0,0,0,0
HOUDT0251,STL,2001,4,2,0,2,0.0,0,0,0,0,0,0
NYGDT0476,DET,2001,4,4,1,5,0.0,0,0,0,0,0,0
BUFDT0035,BUF,2001,4,1,0,1,0.0,0,0,0,0,0,0
DETDT0284,TAM,2001,4,1,0,1,0.0,0,0,0,0,0,0
MINDT0039,MIN,2001,4,1,0,1,0.0,0,0,0,0,0,0
DALDT0082,DAL,2001,4,1,0,1,0.0,0,0,0,0,0,0
STLLB0208,CIN,2001,4,6,0,6,0.0,0,0,0,0,0,0
NWEDT0255,CLE,2001,4,2,0,2,0.0,0,0,0,0,0,0
STLDT0515,MIN,2001,4,4,0,4,0.0,0,0,0,0,0,0
WASDT0283,NYG,2001,4,6,1,7,1.5,10,0,0,0,0,0
