STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_FG_Pct,K_Lng,K_XPM,K_XPA,K_XP_Pct,K_Pts
ATLKK003,TAM,2006,12,0,0,0,0,0,0,1,1,0,0,1,1,100.0,46,1,1,100.0,4
WASKK004,NOR,2006,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK001,NYG,2006,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
NORKK004,CIN,2006,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,3,4,75.0,6
JACKK001,JAC,2006,12,0,0,1,1,0,0,0,1,0,0,1,2,50.0,27,3,3,100.0,6
NYGKK001,KAN,2006,12,0,0,3,3,1,1,0,0,0,0,4,4,100.0,34,1,1,100.0,13
CHIKK002,CHI,2006,12,0,0,0,0,1,1,1,2,0,0,2,3,66.7,46,1,1,100.0,7
NWEKK001,NWE,2006,12,0,0,0,0,0,0,0,0,1,1,1,1,100.0,52,2,2,100.0,5
SDGKK002,WAS,2006,12,0,0,0,0,0,1,1,1,0,0,1,2,50.0,42,2,2,100.0,5
TENKK002,TEN,2006,12,0,0,0,0,0,0,1,2,0,0,1,2,50.0,49,3,3,100.0,6
CINKK003,NYJ,2006,12,0,0,1,1,1,1,1,1,1,1,4,4,100.0,54,2,2,100.0,14
BUFKK001,GNB,2006,12,0,0,0,1,1,1,0,0,0,0,1,2,50.0,34,3,3,100.0,6
TAMKK001,BUF,2006,12,0,0,1,1,0,0,1,1,0,0,2,2,100.0,42,3,3,100.0,9
HOUKK002,ARI,2006,12,0,0,1,1,0,0,0,1,1,1,2,3,66.7,50,2,2,100.0,8
ATLKK002,DEN,2006,12,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,1,1,100.0,4
STLKK001,STL,2006,12,0,0,1,1,0,0,0,0,1,1,2,2,100.0,51,2,2,100.0,8
SFOKK002,SFO,2006,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,2,2,100.0,5
DETKK002,DET,2006,12,0,0,0,0,0,0,0,0,1,1,1,1,100.0,52,1,1,100.0,4
NORKK002,CAR,2006,12,0,0,0,0,0,0,1,1,1,1,2,2,100.0,51,1,1,100.0,7
NYGKK002,NOR,2006,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,25,4,4,100.0,7
INDKK003,BAL,2006,12,0,0,0,0,1,1,1,1,0,0,2,2,100.0,40,3,3,100.0,9
INDKK002,IND,2006,12,0,0,0,0,0,0,1,1,0,0,1,1,100.0,44,6,6,100.0,9
CHIKK001,MIA,2006,12,0,0,1,1,0,0,1,1,0,0,2,2,100.0,42,3,3,100.0,9
SDGKK001,HOU,2006,12,0,0,0,0,0,0,1,1,0,1,1,2,50.0,47,0,0,N/A,3
OAKKK001,OAK,2006,12,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,2,2,100.0,2
DETKK001,PHI,2006,12,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,3,100.0,3
DALKK003,DAL,2006,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,5,5,100.0,8
MINKK002,MIN,2006,12,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,4,4,100.0,7
SFOKK003,CLE,2006,12,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,N/A,0
ATLKK004,ATL,2006,12,0,0,1,1,1,1,0,1,0,0,2,3,66.7,30,1,1,100.0,7
SFOKK001,PIT,2006,13,0,0,0,0,1,2,0,0,1,1,2,3,66.7,50,2,2,100.0,8
NYGKK003,SEA,2006,13,0,0,1,1,0,0,1,2,1,2,3,5,60.0,50,2,2,100.0,11
MIAKK001,SDG,2006,13,0,0,0,0,0,1,1,1,0,0,1,2,50.0,42,3,3,100.0,6
ATLKK003,TAM,2006,13,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,0,0,N/A,3
WASKK004,NOR,2006,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK001,NYG,2006,13,0,0,2,2,0,0,0,0,0,0,2,2,100.0,23,2,2,100.0,8
NORKK004,CIN,2006,13,0,0,2,2,0,0,0,1,0,0,2,3,66.7,27,1,1,100.0,7
JACKK001,JAC,2006,13,0,0,0,0,0,0,1,1,0,0,1,1,100.0,48,3,3,100.0,6
NYGKK001,KAN,2006,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
PITKK001,WAS,2006,13,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,2,2,100.0,2
NWEKK001,NWE,2006,13,0,0,2,2,0,0,0,0,0,0,2,2,100.0,27,2,2,100.0,8
CHIKK002,CHI,2006,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
TENKK002,TEN,2006,13,0,0,1,1,0,0,0,0,1,1,2,2,100.0,60,2,2,100.0,8
CINKK003,NYJ,2006,13,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,5,5,100.0,8
BUFKK001,GNB,2006,13,0,0,0,0,1,1,0,1,0,0,1,2,50.0,34,1,1,100.0,4
TAMKK001,BUF,2006,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
HOUKK002,ARI,2006,13,0,0,2,2,0,0,0,0,0,0,2,2,100.0,23,4,4,100.0,10
ATLKK002,DEN,2006,13,0,0,0,0,1,1,1,1,0,0,2,2,100.0,41,2,2,100.0,8
STLKK001,STL,2006,13,0,0,1,1,1,1,0,0,0,0,2,2,100.0,37,2,2,100.0,8
SFOKK002,SFO,2006,13,0,0,1,1,0,0,0,0,0,0,1,1,100.0,29,1,1,100.0,4
DETKK002,DET,2006,13,0,0,2,2,1,1,1,1,0,0,4,4,100.0,49,1,1,100.0,13
NORKK002,CAR,2006,13,0,0,0,0,0,0,1,1,0,0,1,1,100.0,45,3,3,100.0,6
NYGKK002,NOR,2006,13,1,1,0,0,1,1,0,0,0,0,2,2,100.0,33,4,4,100.0,10
INDKK003,BAL,2006,13,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1,1,100.0,1
INDKK002,IND,2006,13,0,0,1,1,0,0,0,0,0,1,1,2,50.0,20,2,2,100.0,5
CHIKK001,MIA,2006,13,0,0,0,0,0,0,1,2,0,0,1,2,50.0,42,1,1,100.0,4
SDGKK001,HOU,2006,13,0,0,0,0,1,1,2,3,0,0,3,4,75.0,47,2,2,100.0,11
OAKKK001,OAK,2006,13,0,0,0,1,0,1,0,0,0,1,0,3,0.0,0,2,2,100.0,2
NORKK003,DAL,2006,13,0,0,0,0,1,1,2,3,0,0,3,4,75.0,46,2,2,100.0,11
DETKK001,PHI,2006,13,0,0,2,2,0,0,0,0,0,0,2,2,100.0,28,3,3,100.0,9
MINKK002,MIN,2006,13,0,0,1,1,1,1,0,0,0,0,2,2,100.0,30,1,1,100.0,7
SFOKK003,CLE,2006,13,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,4,4,100.0,7
ATLKK004,ATL,2006,13,0,0,0,0,1,1,0,0,0,0,1,1,100.0,34,3,3,100.0,6
SFOKK001,PIT,2006,14,0,0,2,2,0,1,0,0,0,0,2,3,66.7,28,3,3,100.0,9
NYGKK003,SEA,2006,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
MIAKK001,SDG,2006,14,0,0,0,0,2,2,0,0,0,0,2,2,100.0,35,6,6,100.0,12
ATLKK003,TAM,2006,14,0,0,1,1,0,0,1,1,0,1,2,3,66.7,42,0,0,N/A,6
WASKK004,NOR,2006,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK001,NYG,2006,14,0,0,1,1,1,1,0,0,0,0,2,2,100.0,32,3,3,100.0,9
NORKK004,CIN,2006,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,4,75.0,3
JACKK001,JAC,2006,14,0,0,0,0,1,1,2,3,0,0,3,4,75.0,48,5,5,100.0,14
NYGKK001,KAN,2006,14,0,0,0,0,0,1,1,1,0,0,1,2,50.0,49,1,1,100.0,4
PITKK001,WAS,2006,14,0,0,0,0,3,3,1,1,0,0,4,4,100.0,45,1,1,100.0,13
NWEKK001,NWE,2006,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
CHIKK002,CHI,2006,14,0,0,0,0,0,1,0,1,0,0,0,2,0.0,0,6,6,100.0,6
TENKK002,TEN,2006,14,0,0,0,0,1,1,1,1,0,0,2,2,100.0,41,2,2,100.0,8
CINKK003,NYJ,2006,14,0,0,0,0,2,2,0,0,0,0,2,2,100.0,38,1,1,100.0,7
BUFKK001,GNB,2006,14,0,0,2,2,0,0,1,1,0,0,3,3,100.0,44,3,3,100.0,12
TAMKK001,BUF,2006,14,0,0,0,0,1,1,0,0,0,0,1,1,100.0,34,4,4,100.0,7
HOUKK002,ARI,2006,14,0,0,0,0,1,1,1,1,0,1,2,3,66.7,40,3,3,100.0,9
ATLKK002,DEN,2006,14,0,0,0,0,2,2,0,0,0,0,2,2,100.0,34,2,2,100.0,8
STLKK001,STL,2006,14,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,3,3,100.0,3
SFOKK002,SFO,2006,14,0,0,1,1,1,1,0,0,0,0,2,2,100.0,36,1,1,100.0,7
DETKK002,DET,2006,14,0,0,0,0,0,0,1,1,1,1,2,2,100.0,53,2,2,100.0,8
NORKK002,CAR,2006,14,0,0,0,0,1,1,1,1,0,0,2,2,100.0,45,1,1,100.0,7
NYGKK002,NOR,2006,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,6,6,100.0,6
INDKK003,BAL,2006,14,0,0,1,1,0,0,1,1,0,0,2,2,100.0,41,2,2,100.0,8
INDKK002,IND,2006,14,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,2,2,100.0,5
CHIKK001,MIA,2006,14,0,0,0,0,2,2,0,0,0,0,2,2,100.0,35,1,1,100.0,7
SDGKK001,HOU,2006,14,0,0,0,0,0,0,2,2,0,0,2,2,100.0,49,2,2,100.0,8
OAKKK001,OAK,2006,14,0,0,0,0,1,1,0,0,0,1,1,2,50.0,33,1,1,100.0,4
NORKK003,DAL,2006,14,0,0,1,1,0,0,0,1,0,0,1,2,50.0,24,2,2,100.0,5
DETKK001,PHI,2006,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
MINKK002,MIN,2006,14,0,0,0,0,1,1,0,0,0,0,1,1,100.0,30,3,3,100.0,6
SFOKK003,CLE,2006,14,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,1,100.0,1
ATLKK004,ATL,2006,14,0,0,1,1,0,0,0,0,0,0,1,1,100.0,23,2,2,100.0,5
SFOKK001,PIT,2006,15,1,1,1,1,0,0,1,1,0,0,3,3,100.0,45,4,4,100.0,13
NYGKK003,SEA,2006,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
MIAKK001,SDG,2006,15,0,0,1,1,1,1,0,0,0,0,2,2,100.0,30,2,2,100.0,8
ATLKK003,TAM,2006,15,0,0,0,0,0,0,1,1,0,0,1,1,100.0,45,4,4,100.0,7
WASKK004,NOR,2006,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK001,NYG,2006,15,0,0,2,2,0,0,1,1,0,0,3,3,100.0,47,1,1,100.0,10
NORKK004,CIN,2006,15,0,0,2,2,1,1,0,0,0,0,3,3,100.0,30,1,1,100.0,10
JACKK001,JAC,2006,15,0,0,0,0,0,0,1,1,0,0,1,1,100.0,43,2,2,100.0,5
NYGKK001,KAN,2006,15,0,0,1,1,0,0,1,1,1,1,3,3,100.0,52,0,0,N/A,9
PITKK001,WAS,2006,15,0,0,1,1,2,2,0,0,0,0,3,3,100.0,37,1,1,100.0,10
NWEKK001,NWE,2006,15,0,0,1,1,3,3,0,0,0,0,4,4,100.0,36,4,4,100.0,16
CHIKK002,CHI,2006,15,0,0,1,1,1,2,0,0,0,0,2,3,66.7,38,4,4,100.0,10
TENKK002,TEN,2006,15,0,0,1,1,0,0,0,1,0,0,1,2,50.0,27,3,3,100.0,6
CINKK003,NYJ,2006,15,0,0,2,2,0,0,1,1,1,1,4,4,100.0,52,2,2,100.0,14
BUFKK001,GNB,2006,15,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,2,2,100.0,5
TAMKK001,BUF,2006,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
HOUKK002,ARI,2006,15,0,0,0,0,1,1,1,1,0,1,2,3,66.7,49,2,2,100.0,8
ATLKK002,DEN,2006,15,0,0,1,1,2,2,0,0,0,0,3,3,100.0,30,4,4,100.0,13
STLKK001,STL,2006,15,0,0,1,1,1,1,0,0,0,0,2,2,100.0,34,2,2,100.0,8
SFOKK002,SFO,2006,15,0,0,0,0,1,1,0,0,0,0,1,1,100.0,39,3,3,100.0,6
DETKK002,DET,2006,15,0,0,1,1,0,0,2,2,0,0,3,3,100.0,42,0,0,N/A,9
NORKK002,CAR,2006,15,0,0,0,0,1,1,0,0,0,1,1,2,50.0,37,0,0,N/A,3
NYGKK002,NOR,2006,15,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,1,1,100.0,4
INDKK003,BAL,2006,15,0,0,1,1,1,1,0,0,0,0,2,2,100.0,38,3,3,100.0,9
INDKK002,IND,2006,15,0,0,0,0,1,1,1,1,0,0,2,2,100.0,44,4,4,100.0,10
CHIKK001,MIA,2006,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SDGKK001,HOU,2006,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
OAKKK001,OAK,2006,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK003,DAL,2006,15,0,0,0,0,0,0,1,1,0,0,1,1,100.0,48,5,5,100.0,8
DETKK001,PHI,2006,15,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,4,4,100.0,4
MINKK002,MIN,2006,15,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,1,100.0,1
SFOKK003,CLE,2006,15,0,0,0,0,0,0,0,1,1,1,1,2,50.0,51,2,2,100.0,5
ATLKK004,ATL,2006,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
SFOKK001,PIT,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
NYGKK003,SEA,2006,16,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,2,2,100.0,5
MIAKK001,SDG,2006,16,0,0,0,0,0,0,2,2,0,0,2,2,100.0,46,2,2,100.0,8
ATLKK003,TAM,2006,16,0,0,2,2,1,1,0,0,0,0,3,3,100.0,37,1,2,50.0,10
WASKK004,NOR,2006,16,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,N/A,0
ARIKK001,NYG,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
NORKK004,CIN,2006,16,0,0,0,0,0,0,1,1,0,0,1,1,100.0,46,2,2,100.0,5
JACKK001,JAC,2006,16,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,3,3,100.0,3
NYGKK001,KAN,2006,16,0,0,2,2,0,0,0,1,0,0,2,3,66.7,29,2,2,100.0,8
PITKK001,WAS,2006,16,0,0,0,0,0,0,0,0,1,1,1,1,100.0,52,4,4,100.0,7
NWEKK001,NWE,2006,16,0,0,0,0,0,0,1,2,0,0,1,2,50.0,48,3,3,100.0,6
CHIKK002,CHI,2006,16,0,0,0,0,3,3,1,1,0,0,4,4,100.0,44,2,2,100.0,14
TENKK002,TEN,2006,16,0,0,1,1,1,1,1,1,0,0,3,3,100.0,42,3,3,100.0,12
CINKK003,NYJ,2006,16,0,0,1,1,1,1,0,0,0,0,2,2,100.0,30,1,1,100.0,7
BUFKK001,GNB,2006,16,0,0,0,0,1,3,2,2,0,0,3,5,60.0,44,0,0,N/A,9
TAMKK001,BUF,2006,16,0,0,3,3,1,1,1,1,0,0,5,5,100.0,45,2,2,100.0,17
HOUKK002,ARI,2006,16,0,0,1,1,3,3,0,0,0,0,4,4,100.0,39,2,2,100.0,14
ATLKK002,DEN,2006,16,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,3,3,100.0,6
STLKK001,STL,2006,16,0,0,1,1,0,0,0,1,0,0,1,2,50.0,21,4,4,100.0,7
SFOKK002,SFO,2006,16,0,0,0,0,1,1,1,1,0,0,2,2,100.0,49,2,2,100.0,8
DETKK002,DET,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
NORKK002,CAR,2006,16,0,0,0,0,0,0,1,1,0,0,1,1,100.0,42,1,1,100.0,4
NYGKK002,NOR,2006,16,0,0,1,1,2,2,0,0,0,0,3,3,100.0,38,3,3,100.0,12
INDKK003,BAL,2006,16,0,0,1,1,0,0,0,0,0,0,1,1,100.0,26,4,4,100.0,7
INDKK002,IND,2006,16,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,3,3,100.0,6
CHIKK001,MIA,2006,16,0,0,1,1,0,0,0,0,0,0,1,1,100.0,25,1,1,100.0,4
SDGKK001,HOU,2006,16,0,0,0,0,0,0,2,2,0,0,2,2,100.0,48,3,3,100.0,9
OAKKK001,OAK,2006,16,0,0,1,1,1,1,0,0,1,1,3,3,100.0,53,0,0,N/A,9
NORKK003,DAL,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
DETKK001,PHI,2006,16,0,0,2,2,0,0,1,1,0,0,3,3,100.0,45,2,2,100.0,11
MINKK002,MIN,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
SFOKK003,CLE,2006,16,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,100.0,1
ATLKK004,ATL,2006,16,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,0,0,N/A,3
SFOKK001,PIT,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100.0,35,2,2,100.0,5
NYGKK003,SEA,2006,17,0,0,1,1,2,2,0,0,0,0,3,3,100.0,35,2,2,100.0,11
MIAKK001,SDG,2006,17,0,0,0,0,1,1,1,1,0,0,2,2,100.0,47,3,3,100.0,9
ATLKK003,TAM,2006,17,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,1,100.0,1
NORKK004,CIN,2006,17,0,0,0,0,1,2,0,0,0,0,1,2,50.0,34,2,2,100.0,5
TAMKK001,BUF,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
ARIKK001,NYG,2006,17,0,0,0,0,2,2,0,0,0,0,2,2,100.0,34,4,4,100.0,10
JACKK001,JAC,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,3,3,100.0,6
NYGKK001,KAN,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100.0,5
PITKK001,WAS,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
NWEKK001,NWE,2006,17,0,0,2,2,0,1,0,0,0,0,2,3,66.7,28,4,5,80.0,10
CHIKK002,CHI,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
TENKK002,TEN,2006,17,0,0,3,4,0,0,0,0,0,0,3,4,75.0,27,2,2,100.0,11
CINKK003,NYJ,2006,17,0,0,1,1,2,2,0,0,0,0,3,3,100.0,35,2,2,100.0,11
BUFKK001,GNB,2006,17,0,0,1,1,0,1,1,1,0,0,2,3,66.7,46,2,3,66.7,8
HOUKK002,ARI,2006,17,0,0,2,2,0,0,0,0,0,0,2,2,100.0,28,2,2,100.0,8
OAKKK001,OAK,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100.0,35,0,0,N/A,3
ATLKK002,DEN,2006,17,0,0,3,3,0,0,0,0,0,0,3,3,100.0,22,2,2,100.0,11
STLKK001,STL,2006,17,0,0,0,0,0,0,1,1,1,1,2,2,100.0,53,5,5,100.0,11
DETKK002,DET,2006,17,0,0,3,3,1,1,0,0,0,0,4,4,100.0,33,3,3,100.0,15
NORKK002,CAR,2006,17,1,1,0,0,0,0,0,0,0,0,1,1,100.0,19,4,4,100.0,7
NYGKK002,NOR,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
INDKK003,BAL,2006,17,0,0,2,2,2,2,0,0,0,0,4,4,100.0,39,1,1,100.0,13
SFOKK002,SFO,2006,17,0,0,1,1,1,1,2,2,0,0,4,4,100.0,46,2,2,100.0,14
INDKK002,IND,2006,17,0,0,0,0,1,1,1,1,0,0,2,2,100.0,46,3,3,100.0,9
NORKK003,DAL,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100.0,39,4,4,100.0,7
SDGKK001,HOU,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
DETKK001,PHI,2006,17,0,0,0,1,0,0,1,1,0,0,1,2,50.0,41,3,3,100.0,6
SFOKK003,CLE,2006,17,0,0,0,0,1,1,1,2,0,0,2,3,66.7,43,0,0,N/A,6
CHIKK001,MIA,2006,17,0,0,2,2,2,2,1,1,0,0,5,5,100.0,42,1,1,100.0,16
MINKK002,MIN,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
ATLKK004,ATL,2006,17,0,0,0,0,0,0,1,1,0,0,1,1,100.0,45,2,2,100.0,5
JACKK001,JAC,2007,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,1,1,100.0,4
NYGKK001,NYG,2007,1,0,0,1,1,0,0,2,2,0,0,3,3,100.0,48,2,2,100.0,11
CINKK003,NYJ,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
MIAKK001,SDG,2007,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,2,2,100.0,2
NYGKK003,SEA,2007,1,0,0,1,1,0,0,1,1,0,0,2,2,100.0,46,2,2,100.0,8
ATLKK003,TAM,2007,1,0,0,0,0,2,2,0,0,0,0,2,2,100.0,38,0,0,N/A,6
SFOKK001,PIT,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,4,4,100.0,10
TENKK002,TEN,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,1,1,100.0,7
CHIKK002,CHI,2007,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,0,0,N/A,3
GNBKK001,GNB,2007,1,0,0,0,0,1,1,1,1,1,1,3,3,100.0,53,1,1,100.0,10
DENKK001,ATL,2007,1,0,0,0,0,0,0,1,2,0,0,1,2,50.0,45,0,0,N/A,3
NYJKK001,DAL,2007,1,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,6,6,100.0,9
CARKK001,KAN,2007,1,0,0,1,1,0,1,0,0,0,0,1,2,50.0,27,0,0,N/A,3
PITKK001,WAS,2007,1,0,0,0,0,2,2,1,1,0,0,3,3,100.0,44,1,1,100.0,10
NWEKK001,NWE,2007,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,5,5,100.0,8
NORKK004,CIN,2007,1,0,0,1,1,0,0,1,1,0,1,2,3,66.7,40,1,1,100.0,7
ARIKK001,MIA,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,36,1,1,100.0,7
SFOKK002,SFO,2007,1,0,0,0,0,2,2,0,0,0,0,2,2,100.0,33,2,2,100.0,8
INDKK002,IND,2007,1,0,0,0,0,2,2,0,0,0,0,2,2,100.0,33,5,5,100.0,11
STLKK001,STL,2007,1,0,0,1,1,0,0,1,1,0,0,2,2,100.0,42,1,1,100.0,7
ATLKK002,DEN,2007,1,0,0,1,1,0,0,2,3,0,1,3,5,60.0,48,0,0,N/A,9
NORKK002,CAR,2007,1,0,0,0,0,2,2,0,1,0,0,2,3,66.7,34,3,3,100.0,9
DETKK002,DET,2007,1,0,0,1,1,0,0,2,2,0,0,3,3,100.0,46,3,3,100.0,12
CHIKK001,NOR,2007,1,0,0,0,0,1,1,0,0,0,1,1,2,50.0,34,1,1,100.0,4
MINKK002,MIN,2007,1,0,0,0,0,0,0,1,1,0,0,1,1,100.0,49,3,3,100.0,6
HOUKK002,ARI,2007,1,0,0,0,0,1,1,0,0,0,0,1,1,100.0,35,2,2,100.0,5
TAMKK001,BUF,2007,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,2,2,100.0,2
OAKKK001,OAK,2007,1,0,0,0,0,0,0,0,1,0,2,0,3,0.0,0,3,3,100.0,3
SDGKK001,HOU,2007,1,0,0,2,2,0,0,0,0,0,0,2,2,100.0,28,2,2,100.0,8
SFOKK003,CLE,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
DETKK001,PHI,2007,1,0,0,0,0,1,1,1,1,0,0,2,2,100.0,47,1,1,100.0,7
INDKK003,BAL,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,36,2,2,100.0,8
MIAKK001,SDG,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
NYGKK001,NYG,2007,2,0,0,0,0,1,2,1,1,0,0,2,3,66.7,48,1,1,100.0,7
CINKK003,NYJ,2007,2,0,0,1,1,0,0,0,0,1,2,2,3,66.7,50,1,1,100.0,7
NYGKK003,SEA,2007,2,0,0,2,2,0,0,0,0,0,0,2,2,100.0,28,2,2,100.0,8
SFOKK001,PIT,2007,2,0,0,1,1,3,3,0,0,0,0,4,4,100.0,39,2,2,100.0,14
NORKK004,CIN,2007,2,0,0,1,1,0,0,0,0,0,0,1,1,100.0,20,6,6,100.0,9
ATLKK003,TAM,2007,2,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,4,4,100.0,7
BUFKK001,KAN,2007,2,0,0,0,0,0,0,1,2,0,0,1,2,50.0,45,1,1,100.0,4
TENKK002,TEN,2007,2,0,0,0,0,2,2,0,0,0,0,2,2,100.0,36,2,2,100.0,8
GNBKK001,GNB,2007,2,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,5,5,100.0,5
DENKK001,ATL,2007,2,0,0,0,1,0,0,0,1,0,0,0,2,0.0,0,1,1,100.0,1
NYJKK001,DAL,2007,2,0,0,2,2,0,0,1,1,0,0,3,3,100.0,47,4,4,100.0,13
NWEKK001,NWE,2007,2,0,0,1,1,0,0,0,1,0,0,1,2,50.0,24,5,5,100.0,8
CHIKK002,CHI,2007,2,0,0,0,0,1,1,1,1,0,0,2,2,100.0,47,2,2,100.0,8
PITKK001,WAS,2007,2,0,0,0,0,2,2,0,0,0,0,2,2,100.0,37,2,2,100.0,8
ARIKK001,MIA,2007,2,0,0,0,0,1,1,1,1,0,0,2,2,100.0,45,2,2,100.0,8
TAMKK001,BUF,2007,2,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,0,0,N/A,3
STLKK001,STL,2007,2,0,0,2,2,0,0,0,0,1,2,3,4,75.0,53,1,1,100.0,10
SFOKK002,SFO,2007,2,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,2,2,100.0,5
ATLKK002,DEN,2007,2,0,0,3,3,0,0,0,1,0,0,3,4,75.0,23,2,2,100.0,11
DETKK002,DET,2007,2,0,0,0,0,2,2,0,1,0,0,2,3,66.7,37,2,2,100.0,8
INDKK003,BAL,2007,2,0,0,1,1,0,0,1,2,0,0,2,3,66.7,43,2,2,100.0,8
