STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_Pct,K_Lng,K_XPM,K_XPA,K_Pct,K_Pts
TAMKK0159,BUF,2004,9,0,0,1,1,1,1,0,0,0,0,2,2,100,30,2,2,100,8
MIAKK0008,MIA,2004,9,0,0,2,2,1,1,0,0,0,0,3,3,100,30,0,1,0,9
MINKK0047,CHI,2004,9,0,0,2,2,0,0,0,0,0,0,2,2,100,22,2,2,100,8
HOUKK0128,ARI,2004,9,0,0,1,1,0,0,0,0,0,0,1,1,100,29,3,3,100,6
SDGKK0106,HOU,2004,9,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,1,1,100,1
OAKKK0160,OAK,2004,9,1,1,1,1,0,0,0,0,0,0,2,2,100,26,3,3,100,9
NORKK0165,CIN,2004,9,0,0,0,0,2,2,2,2,0,0,4,4,100,47,2,2,100,14
CLEKK0160,DAL,2004,9,0,0,1,1,0,0,0,0,0,0,1,1,100,24,0,0,N/A,3
NYGKK0145,KAN,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100,31,4,4,100,7
WASKK0010,WAS,2004,9,0,0,1,1,0,0,0,0,0,1,1,2,50,24,2,2,100,5
MIAKK0143,SDG,2004,9,0,0,1,1,0,0,1,1,0,0,2,2,100,40,5,5,100,11
BALKK0049,MIN,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SFOKK0111,PIT,2004,9,0,0,0,0,1,2,1,1,0,0,2,3,66.7,42,3,3,100,9
NYGKK0161,SEA,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,6,6,100,6
NORKK0074,TAM,2004,9,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,4,5,80,4
DETKK0160,PHI,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100,33,0,0,N/A,3
DETKK0144,DET,2004,9,0,0,0,0,0,0,1,1,0,0,1,1,100,40,1,1,100,4
ATLKK0089,DEN,2004,9,0,0,0,0,0,0,0,0,1,1,1,1,100,52,4,4,100,7
NORKK0133,CAR,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100,38,3,3,100,6
INDKK0117,BAL,2004,9,0,0,0,0,2,2,2,2,0,0,4,4,100,44,1,1,100,13
NORKK0106,NOR,2004,9,0,0,0,0,1,1,0,1,0,0,1,2,50,37,2,2,100,5
NYGKK0016,NYG,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
CHIKK0019,NYJ,2004,9,0,0,0,0,0,1,1,1,0,0,1,2,50,41,2,2,100,5
ATLKK0032,SFO,2004,9,0,0,1,1,1,1,0,0,0,0,2,2,100,30,3,3,100,9
BALKK0028,BAL,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DALKK0045,IND,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100,35,4,4,100,7
SFOKK0159,CLE,2004,9,0,0,1,1,0,0,0,0,1,1,2,2,100,50,1,1,100,7
INDKK0180,NWE,2004,9,0,0,0,0,2,2,2,2,0,0,4,4,100,45,4,4,100,16
STLKK0064,STL,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
ATLKK0062,MIN,2004,9,0,0,1,1,0,0,1,1,0,0,2,2,100,42,2,2,100,8
TAMKK0159,BUF,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK0164,ATL,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100,33,3,3,100,6
MINKK0047,CHI,2004,10,0,0,1,1,0,1,0,0,0,0,1,2,50,29,2,2,100,5
HOUKK0128,ARI,2004,10,0,0,0,0,0,0,1,1,0,0,1,1,100,41,2,2,100,5
SDGKK0106,HOU,2004,10,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,2,2,100,2
INDKK0051,MIN,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0165,CIN,2004,10,0,0,0,0,0,0,1,1,0,0,1,1,100,41,2,2,100,5
CLEKK0160,DAL,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
NYGKK0145,KAN,2004,10,0,0,1,1,0,0,1,1,0,0,2,2,100,44,2,2,100,8
WASKK0010,WAS,2004,10,0,0,0,0,1,1,0,1,0,0,1,2,50,33,1,1,100,4
JACKK0160,JAC,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100,31,2,2,100,5
NYGKK0161,SEA,2004,10,0,0,1,1,1,1,2,2,0,0,4,4,100,45,0,0,N/A,12
SFOKK0111,PIT,2004,10,0,0,1,2,0,0,0,0,0,0,1,2,50,20,3,3,100,6
NORKK0074,TAM,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
DETKK0160,PHI,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,7,7,100,7
NORKK0133,CAR,2004,10,0,0,1,1,1,1,0,0,0,0,2,2,100,37,0,0,N/A,6
DETKK0144,DET,2004,10,0,0,1,1,0,1,0,0,0,0,1,2,50,21,2,2,100,5
INDKK0117,BAL,2004,10,0,0,1,1,0,0,1,1,0,0,2,2,100,42,2,2,100,8
NYGKK0016,NYG,2004,10,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,2,2,100,2
TENKK0016,TEN,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100,33,2,2,100,5
NORKK0106,NOR,2004,10,0,0,0,0,2,2,0,0,0,0,2,2,100,39,3,3,100,9
CHIKK0019,NYJ,2004,10,0,0,1,1,0,0,0,0,0,0,1,1,100,20,2,2,100,5
ATLKK0032,SFO,2004,10,0,0,1,1,0,0,1,1,0,0,2,2,100,46,3,3,100,9
SFOKK0159,CLE,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100,31,1,1,100,4
DALKK0045,IND,2004,10,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,7,7,100,7
MINKK0143,GNB,2004,10,0,0,0,0,1,1,1,1,0,0,2,2,100,43,4,4,100,10
INDKK0180,NWE,2004,10,0,0,3,3,1,1,1,1,0,0,5,5,100,45,2,2,100,17
STLKK0064,STL,2004,10,0,0,1,1,1,1,1,1,0,0,3,3,100,47,2,2,100,11
ATLKK0062,MIN,2004,10,0,0,1,1,0,0,0,0,0,0,1,1,100,21,4,4,100,7
MINKK0047,CHI,2004,11,0,0,0,0,0,0,0,0,1,1,1,1,100,51,1,1,100,4
TAMKK0159,BUF,2004,11,0,0,1,1,2,2,0,0,0,0,3,3,100,35,4,4,100,13
ARIKK0164,ATL,2004,11,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,2,2,100,2
HOUKK0128,ARI,2004,11,0,0,1,1,0,0,0,0,0,1,1,2,50,28,1,1,100,4
OAKKK0160,OAK,2004,11,0,0,0,0,1,1,0,0,0,0,1,1,100,31,2,2,100,5
SDGKK0106,HOU,2004,11,0,0,0,0,0,0,2,3,0,0,2,3,66.7,46,1,1,100,7
INDKK0051,MIN,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0165,CIN,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
WASKK0016,CAR,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
JACKK0160,JAC,2004,11,0,0,0,0,1,1,1,2,0,0,2,3,66.7,48,1,1,100,7
NYGKK0145,KAN,2004,11,0,0,1,1,0,0,1,1,0,0,2,2,100,44,1,1,100,7
WASKK0010,WAS,2004,11,0,0,1,1,1,1,0,1,0,0,2,3,66.7,35,0,0,N/A,6
MIAKK0143,SDG,2004,11,1,1,0,0,0,0,0,1,0,0,1,2,50,19,2,3,66.7,5
NYGKK0161,SEA,2004,11,0,0,0,0,1,1,0,0,0,0,1,1,100,33,3,3,100,6
CLEKK0160,DAL,2004,11,1,1,0,0,0,0,0,1,0,0,1,2,50,19,1,1,100,4
SFOKK0111,PIT,2004,11,0,0,0,0,1,1,0,0,0,0,1,1,100,32,2,2,100,5
NORKK0074,TAM,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
DETKK0160,PHI,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
DETKK0144,DET,2004,11,0,0,0,0,0,0,1,1,0,0,1,1,100,48,2,2,100,5
ATLKK0089,DEN,2004,11,0,0,0,0,1,1,1,1,0,0,2,2,100,48,4,4,100,10
CHIKK0019,NYJ,2004,11,0,0,0,0,0,0,1,2,0,0,1,2,50,41,1,1,100,4
INDKK0117,BAL,2004,11,0,0,0,0,0,0,0,0,1,1,1,1,100,50,3,3,100,6
NYGKK0016,NYG,2004,11,0,0,1,1,0,0,0,0,0,0,1,1,100,24,1,1,100,4
TENKK0016,TEN,2004,11,0,0,0,0,0,0,1,1,0,0,1,1,100,41,1,1,100,4
NORKK0106,NOR,2004,11,0,0,1,1,1,1,0,0,0,0,2,2,100,36,1,1,100,7
ATLKK0032,SFO,2004,11,0,0,0,0,0,0,1,1,0,1,1,2,50,47,0,0,N/A,3
STLKK0064,STL,2004,11,0,0,0,0,0,0,1,1,0,0,1,1,100,41,2,2,100,5
BALKK0028,BAL,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DALKK0045,IND,2004,11,0,0,1,1,1,1,0,0,0,0,2,2,100,34,5,5,100,11
SFOKK0159,CLE,2004,11,0,0,0,0,0,1,0,1,0,0,0,2,0,N/A,1,1,100,1
MINKK0143,GNB,2004,11,0,0,1,1,1,1,1,2,0,0,3,4,75,46,1,1,100,10
INDKK0180,NWE,2004,11,0,0,1,1,1,1,0,0,0,0,2,2,100,37,3,3,100,9
CHIKK0144,MIA,2004,11,0,0,0,0,1,2,0,0,0,0,1,2,50,39,2,2,100,5
ATLKK0062,MIN,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
HOUKK0128,ARI,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100,20,0,0,N/A,3
MINKK0047,CHI,2004,12,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,1,1,100,1
TAMKK0159,BUF,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100,25,5,5,100,8
OAKKK0160,OAK,2004,12,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,1,2,50,1
INDKK0051,MIN,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0074,TAM,2004,12,0,0,0,1,0,2,0,0,0,0,0,3,0,N/A,2,2,100,2
SDGKK0106,HOU,2004,12,0,0,1,1,0,0,0,1,0,0,1,2,50,29,4,4,100,7
ARIKK0164,ATL,2004,12,0,0,0,0,1,2,0,0,0,0,1,2,50,31,3,3,100,6
NORKK0165,CIN,2004,12,0,0,1,1,2,2,0,0,0,0,3,3,100,36,7,7,100,16
MIAKK0143,SDG,2004,12,0,0,1,2,0,0,1,1,0,1,2,4,50,43,4,4,100,10
JACKK0160,JAC,2004,12,0,0,0,0,2,2,1,1,0,0,3,3,100,42,1,1,100,10
NYGKK0145,KAN,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100,28,2,3,66.7,5
NYGKK0161,SEA,2004,12,1,1,0,0,0,0,0,0,0,0,1,1,100,19,0,0,N/A,3
SFOKK0111,PIT,2004,12,0,0,0,0,3,3,0,0,0,0,3,3,100,36,1,1,100,10
WASKK0016,CAR,2004,12,0,0,0,0,0,2,0,0,0,0,0,2,0,N/A,3,3,100,3
CLEKK0160,DAL,2004,12,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,3,3,100,3
DETKK0160,PHI,2004,12,0,0,0,0,0,0,2,2,0,0,2,2,100,47,3,3,100,9
DALKK0045,IND,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,6,83.3,5
DETKK0144,DET,2004,12,0,0,1,1,2,2,0,1,0,0,3,4,75,34,0,0,N/A,9
ATLKK0089,DEN,2004,12,0,0,0,0,1,1,0,1,0,0,1,2,50,32,3,3,100,6
CHIKK0019,NYJ,2004,12,0,0,1,1,0,0,1,1,0,0,2,2,100,46,1,1,100,7
INDKK0117,BAL,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100,22,0,0,N/A,3
NYGKK0016,NYG,2004,12,0,0,1,1,1,1,0,0,0,0,2,2,100,31,0,0,N/A,6
TENKK0016,TEN,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
NORKK0106,NOR,2004,12,0,0,0,0,1,2,1,1,0,0,2,3,66.7,48,1,1,100,7
ATLKK0032,SFO,2004,12,1,1,0,0,0,0,0,0,0,0,1,1,100,19,2,2,100,5
STLKK0064,STL,2004,12,0,0,0,0,1,1,0,1,0,0,1,2,50,34,2,2,100,5
SFOKK0159,CLE,2004,12,0,0,2,2,0,0,0,0,0,0,2,2,100,29,6,6,100,12
BALKK0028,BAL,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
WASKK0036,WAS,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
MINKK0143,GNB,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100,27,6,6,100,9
INDKK0180,NWE,2004,12,0,0,1,1,0,0,2,2,0,0,3,3,100,48,1,1,100,10
CHIKK0144,MIA,2004,12,0,0,0,1,0,0,0,0,1,1,1,2,50,50,3,3,100,6
ATLKK0062,MIN,2004,12,0,0,1,1,1,1,0,0,0,0,2,2,100,33,3,3,100,9
MINKK0047,CHI,2004,13,0,0,0,0,0,0,0,0,1,2,1,2,50,53,3,3,100,6
TAMKK0159,BUF,2004,13,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,6,6,100,6
ARIKK0164,ATL,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
HOUKK0128,ARI,2004,13,0,0,0,0,1,1,1,1,0,0,2,2,100,42,0,0,N/A,6
OAKKK0160,OAK,2004,13,0,0,1,1,1,1,0,0,0,0,2,2,100,36,3,3,100,9
SDGKK0106,HOU,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
INDKK0051,MIN,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0165,CIN,2004,13,0,0,1,1,0,0,1,1,0,1,2,3,66.7,41,3,3,100,9
CLEKK0160,DAL,2004,13,0,0,0,0,1,1,2,2,0,0,3,3,100,49,4,4,100,13
NYGKK0145,KAN,2004,13,0,0,2,2,0,0,0,0,0,0,2,2,100,28,4,4,100,10
TAMKK0016,TAM,2004,13,0,0,0,0,1,1,0,0,1,1,2,2,100,50,3,3,100,9
JACKK0160,JAC,2004,13,0,0,2,2,1,2,0,0,0,1,3,5,60,36,1,1,100,10
MIAKK0143,SDG,2004,13,0,0,2,2,0,0,0,0,0,0,2,2,100,23,2,2,100,8
SFOKK0111,PIT,2004,13,0,0,0,0,1,1,0,0,0,0,1,1,100,37,2,2,100,5
NYGKK0161,SEA,2004,13,0,0,1,1,0,0,0,0,0,0,1,1,100,21,4,4,100,7
DETKK0160,PHI,2004,13,0,0,2,2,0,0,2,2,0,0,4,4,100,47,5,5,100,17
DALKK0045,IND,2004,13,0,0,1,1,1,1,1,1,0,0,3,3,100,47,6,6,100,15
NORKK0133,CAR,2004,13,0,0,3,3,1,1,1,1,1,1,6,6,100,50,2,2,100,20
DETKK0144,DET,2004,13,0,0,1,1,2,2,1,1,0,0,4,4,100,45,2,2,100,14
ATLKK0089,DEN,2004,13,0,0,0,0,1,1,0,1,0,0,1,2,50,31,2,2,100,5
INDKK0117,BAL,2004,13,0,0,2,2,1,1,1,1,0,0,4,4,100,45,2,2,100,14
NYGKK0016,NYG,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
TENKK0016,TEN,2004,13,0,0,0,0,0,0,1,2,0,0,1,2,50,45,3,3,100,6
NORKK0106,NOR,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
CHIKK0019,NYJ,2004,13,0,0,2,2,0,0,1,1,0,0,3,3,100,41,2,2,100,11
ATLKK0032,SFO,2004,13,0,0,0,0,0,0,1,1,1,1,2,2,100,51,0,0,N/A,6
WASKK0036,WAS,2004,13,0,0,0,0,0,0,1,1,0,0,1,1,100,46,4,4,100,7
SFOKK0159,CLE,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
MINKK0143,GNB,2004,13,0,0,0,0,0,0,1,1,0,0,1,1,100,40,2,2,100,5
CHIKK0144,MIA,2004,13,0,0,0,0,0,0,1,1,0,0,1,1,100,47,3,3,100,6
STLKK0064,STL,2004,13,0,0,1,1,0,0,0,0,2,2,3,3,100,52,1,1,100,10
INDKK0180,NWE,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,6,6,100,6
ATLKK0062,MIN,2004,13,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,2,2,100,2
HOUKK0128,ARI,2004,14,0,0,1,1,0,1,1,1,0,0,2,3,66.7,44,2,2,100,8
MINKK0047,CHI,2004,14,0,0,0,0,0,0,1,2,0,0,1,2,50,42,0,0,N/A,3
TAMKK0159,BUF,2004,14,0,0,2,2,1,1,0,0,0,0,3,3,100,37,4,4,100,13
OAKKK0160,OAK,2004,14,0,0,0,0,0,0,0,0,1,1,1,1,100,52,1,1,100,4
INDKK0051,MIN,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0074,IND,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SDGKK0106,HOU,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
ARIKK0164,ATL,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
NORKK0165,CIN,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
JACKK0160,JAC,2004,14,0,0,1,1,1,1,0,0,0,0,2,2,100,30,2,2,100,8
NYGKK0145,KAN,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,7,7,100,7
TAMKK0016,TAM,2004,14,0,0,0,0,0,1,1,1,0,0,1,2,50,41,3,3,100,6
MIAKK0143,SDG,2004,14,0,0,0,0,0,0,1,1,0,1,1,2,50,40,4,4,100,7
NYGKK0161,SEA,2004,14,0,0,1,1,1,2,0,0,0,0,2,3,66.7,33,3,3,100,9
CLEKK0160,DAL,2004,14,0,0,0,0,1,1,1,2,0,0,2,3,66.7,41,1,1,100,7
SFOKK0111,PIT,2004,14,0,0,0,0,1,1,0,0,0,0,1,1,100,34,2,2,100,5
DETKK0160,PHI,2004,14,0,0,0,0,1,1,0,1,0,0,1,2,50,38,2,2,100,5
DALKK0045,IND,2004,14,0,0,0,0,1,1,2,2,0,0,3,3,100,44,2,2,100,11
NORKK0133,CAR,2004,14,0,0,2,2,0,0,0,0,0,0,2,2,100,27,2,2,100,8
DETKK0144,DET,2004,14,0,0,0,0,2,2,0,0,0,0,2,2,100,36,1,1,100,7
ATLKK0089,DEN,2004,14,0,0,1,1,0,0,0,0,1,1,2,2,100,50,2,2,100,8
INDKK0117,BAL,2004,14,0,0,1,1,0,0,2,2,0,0,3,3,100,46,4,4,100,13
NYGKK0016,NYG,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
TENKK0016,TEN,2004,14,0,0,1,1,0,0,0,0,0,1,1,2,50,27,5,5,100,8
NORKK0106,NOR,2004,14,0,0,0,0,1,1,1,1,0,0,2,2,100,44,3,3,100,9
CHIKK0019,NYJ,2004,14,0,0,0,0,0,0,2,2,0,0,2,2,100,43,0,0,N/A,6
ATLKK0032,SFO,2004,14,0,0,0,0,1,1,0,0,0,0,1,1,100,31,4,4,100,7
WASKK0036,WAS,2004,14,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,2,2,100,2
SFOKK0159,CLE,2004,14,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,1,1,100,1
MINKK0143,GNB,2004,14,0,0,2,2,1,1,0,0,0,0,3,3,100,36,1,1,100,10
CHIKK0144,MIA,2004,14,0,0,0,0,1,1,0,0,0,0,1,1,100,32,2,2,100,5
STLKK0064,STL,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
INDKK0180,NWE,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
ATLKK0062,MIN,2004,14,0,0,0,0,2,2,1,1,0,0,3,3,100,48,2,2,100,11
MINKK0047,CHI,2004,15,0,0,0,0,0,1,1,1,0,0,1,2,50,43,0,0,N/A,3
TAMKK0159,BUF,2004,15,0,0,2,2,2,2,0,0,0,0,4,4,100,39,3,3,100,15
ARIKK0164,ATL,2004,15,0,0,0,0,2,2,0,1,0,0,2,3,66.7,38,4,4,100,10
HOUKK0128,ARI,2004,15,0,0,0,0,0,0,1,1,0,0,1,1,100,48,4,4,100,7
OAKKK0160,OAK,2004,15,0,0,0,0,0,0,1,1,0,0,1,1,100,42,5,5,100,8
SDGKK0106,HOU,2004,15,0,0,1,1,0,0,0,1,0,0,1,2,50,20,3,3,100,6
INDKK0051,MIN,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0165,CIN,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100,24,2,2,100,5
WASKK0016,WAS,2004,15,0,0,3,3,0,0,1,1,0,0,4,4,100,49,2,2,100,14
JACKK0160,JAC,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
NYGKK0145,KAN,2004,15,0,0,0,0,1,1,0,0,0,0,1,1,100,39,6,6,100,9
TAMKK0016,TAM,2004,15,0,0,0,0,1,1,0,0,0,0,1,1,100,37,2,2,100,5
MIAKK0143,SDG,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
NYGKK0161,SEA,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
CLEKK0160,DAL,2004,15,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,1,1,100,1
SFOKK0111,PIT,2004,15,0,0,2,2,2,2,0,0,0,0,4,4,100,36,3,3,100,15
NORKK0074,IND,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DETKK0160,PHI,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,1,0,0
NORKK0133,CAR,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100,21,4,4,100,7
DETKK0144,DET,2004,15,0,0,1,1,1,1,0,0,0,0,2,2,100,32,1,1,100,7
ATLKK0089,DEN,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100,27,2,2,100,5
INDKK0117,BAL,2004,15,0,0,0,0,0,1,1,1,0,0,1,2,50,42,1,1,100,4
NYGKK0016,NYG,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100,22,3,3,100,6
TENKK0016,TEN,2004,15,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,5,5,100,5
NORKK0106,NOR,2004,15,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,3,3,100,3
CHIKK0019,NYJ,2004,15,0,0,1,1,0,1,0,0,0,0,1,2,50,21,4,5,80,7
ATLKK0032,SFO,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
SFOKK0159,CLE,2004,15,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,0,0,N/A,0
BALKK0028,BAL,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DALKK0045,IND,2004,15,0,0,1,1,1,2,0,0,0,0,2,3,66.7,33,2,2,100,8
MINKK0143,GNB,2004,15,0,0,0,0,1,2,0,0,0,0,1,2,50,35,2,2,100,5
CHIKK0144,MIA,2004,15,0,0,0,0,1,1,0,0,0,0,1,1,100,30,2,2,100,5
STLKK0064,STL,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
INDKK0180,NWE,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
ATLKK0062,MIN,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
MINKK0047,CHI,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
TAMKK0159,BUF,2004,16,0,0,1,1,1,1,0,0,0,0,2,2,100,31,5,5,100,11
ARIKK0164,ATL,2004,16,0,0,2,2,0,0,0,0,0,0,2,2,100,25,1,1,100,7
HOUKK0128,ARI,2004,16,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,3,3,100,3
OAKKK0160,OAK,2004,16,0,0,0,0,0,0,3,3,0,0,3,3,100,46,3,3,100,12
SDGKK0106,HOU,2004,16,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,3,3,100,3
INDKK0051,MIN,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0165,CIN,2004,16,0,0,0,0,0,0,1,1,0,0,1,1,100,42,2,2,100,5
WASKK0016,WAS,2004,16,0,0,1,1,0,0,0,0,0,1,1,2,50,25,1,1,100,4
JACKK0160,JAC,2004,16,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,0,0,N/A,0
NYGKK0145,KAN,2004,16,0,0,0,0,1,1,0,1,0,1,1,3,33.3,38,4,4,100,7
TAMKK0016,TAM,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
MIAKK0143,SDG,2004,16,0,0,0,0,0,0,0,0,1,1,1,1,100,50,4,4,100,7
NYGKK0161,SEA,2004,16,0,0,0,0,1,1,0,0,0,0,1,1,100,34,3,3,100,6
CLEKK0160,DAL,2004,16,0,0,2,2,0,0,0,0,0,0,2,2,100,26,1,1,100,7
SFOKK0111,PIT,2004,16,0,0,1,1,0,0,1,1,0,0,2,2,100,40,2,2,100,8
NORKK0074,IND,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DETKK0160,PHI,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
NORKK0133,CAR,2004,16,0,0,1,1,0,0,0,0,0,0,1,1,100,26,4,5,80,7
DETKK0144,DET,2004,16,0,0,0,0,3,3,1,1,0,0,4,4,100,40,1,1,100,13
ATLKK0089,DEN,2004,16,0,0,2,2,1,2,0,0,0,0,3,4,75,30,4,4,100,13
INDKK0117,BAL,2004,16,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,1,1,100,1
NYGKK0016,NYG,2004,16,0,0,1,1,2,2,2,2,0,0,5,5,100,44,1,1,100,16
TENKK0016,TEN,2004,16,0,0,0,0,0,0,2,2,0,0,2,2,100,44,1,1,100,7
NORKK0106,NOR,2004,16,0,0,1,1,0,0,0,0,0,0,1,1,100,22,3,3,100,6
CHIKK0019,NYJ,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
ATLKK0032,SFO,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
