STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,rec_Tgt,rec_Yds,rec_YPR,rec_Lng,rec_TD,KR,KR_Yds,KR_Avg,KR_Long,KR_TD,PR,PR_Yds,PR_Avg,PR_Long,PR_TD,Fum,FumLOST
NWEWR0659,CIN,2001,3,2,N/A,28,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0557,MIA,2001,3,4,N/A,59,14.8,33,0,2,69,34.5,47,0,0,0,N/A,N/A,0,0,0
INDWR0054,IND,2001,3,2,N/A,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
STLSS0529,NOR,2001,3,0,N/A,0,N/A,N/A,0,2,82,41,68,0,4,9,2.3,9,0,2,0
NWEWR0229,DEN,2001,3,1,N/A,17,17,17,0,5,165,33,37,0,0,0,N/A,N/A,0,0,0
CARWR0713,CAR,2001,3,0,N/A,0,N/A,N/A,0,4,71,17.8,25,0,1,0,0,0,0,2,2
HOUWR0061,BUF,2001,3,2,N/A,14,7,9,0,1,20,20,20,0,0,0,N/A,N/A,0,0,0
DENWR0456,SEA,2001,3,5,N/A,125,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0450,BAL,2001,3,4,N/A,90,22.5,63,1,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0715,PIT,2001,3,2,N/A,19,9.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0272,CIN,2001,3,4,N/A,31,7.8,13,1,0,0,N/A,N/A,0,1,1,1,1,0,0,0
BUFWR0031,BUF,2001,3,2,N/A,37,18.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0209,PHI,2001,3,3,N/A,71,23.7,44,1,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0391,OAK,2001,3,2,N/A,36,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0059,CLE,2001,3,3,N/A,33,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0586,NYJ,2001,3,3,N/A,60,20,39,0,3,87,29,34,0,0,0,N/A,N/A,0,0,0
CINWR0137,CIN,2001,3,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0062,NOR,2001,3,7,N/A,61,8.7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0345,STL,2001,3,3,N/A,18,6,10,0,0,0,N/A,N/A,0,2,7,3.5,4,0,0,0
OAKWR0008,OAK,2001,3,2,N/A,19,9.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0426,NWE,2001,3,3,N/A,21,7,9,0,1,13,13,13,0,2,22,11,12,0,0,0
JACWR0062,JAC,2001,3,2,N/A,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0235,SDG,2001,3,4,N/A,49,12.3,19,1,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0119,CIN,2001,3,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0471,NWE,2001,3,1,N/A,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0504,STL,2001,3,3,N/A,36,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0188,GNB,2001,3,5,N/A,67,13.4,21,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0109,NOR,2001,3,8,N/A,105,13.1,32,1,0,0,0,0,0,0,0,0,0,0,0,0
CARDE0648,NWE,2001,3,1,N/A,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0112,BAL,2001,3,2,N/A,44,22,24,1,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0013,NWE,2001,3,2,N/A,20,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0132,ATL,2001,3,5,N/A,49,9.8,17,2,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0340,STL,2001,3,3,N/A,50,16.7,29,1,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0226,OAK,2001,3,3,N/A,47,15.7,27,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0209,OAK,2001,3,5,N/A,91,18.2,33,2,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0042,SDG,2001,3,3,N/A,49,16.3,28,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0132,MIN,2001,3,1,N/A,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BALCB0771,JAC,2001,3,9,N/A,88,9.8,24,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0375,JAC,2001,3,2,N/A,17,8.5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0163,ATL,2001,3,5,N/A,40,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0182,MIA,2001,3,5,N/A,73,14.6,24,1,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0100,KAN,2001,3,3,N/A,48,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0642,SFO,2001,3,4,N/A,38,9.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0356,NOR,2001,3,4,N/A,48,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0384,DEN,2001,3,1,N/A,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0442,NYG,2001,3,1,N/A,25,25,25,0,0,0,N/A,N/A,0,2,10,5,10,0,0,0
CINWR0113,WAS,2001,3,2,N/A,17,8.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0462,NYG,2001,3,2,N/A,32,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0133,NYJ,2001,3,1,N/A,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0436,PHI,2001,3,2,N/A,25,12.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0042,NOR,2001,3,4,N/A,25,6.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0153,WAS,2001,3,2,N/A,33,16.5,21,0,0,0,N/A,N/A,0,2,-4,-2,-2,0,0,0
INDWR0453,IND,2001,3,3,N/A,49,16.3,26,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0178,MIA,2001,3,3,N/A,29,9.7,13,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0036,KAN,2001,3,4,N/A,54,13.5,19,1,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0154,SFO,2001,3,1,N/A,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0135,ARI,2001,3,4,N/A,96,24,58,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0460,SEA,2001,3,2,N/A,26,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0341,DEN,2001,3,5,N/A,83,16.6,31,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0239,NYJ,2001,3,3,N/A,64,21.3,34,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0185,GNB,2001,3,2,N/A,25,12.5,14,0,0,0,N/A,N/A,0,2,11,5.5,11,0,1,0
TENWR0410,BUF,2001,3,2,N/A,15,7.5,12,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARWR0473,CAR,2001,3,3,N/A,39,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0307,TAM,2001,3,7,N/A,96,13.7,22,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0257,GNB,2001,3,0,0,0,0,0,0,0,0,N/A,N/A,0,1,4,4,4,0,0,0
DETWR0447,MIN,2001,3,0,0,0,0,0,0,2,42,21,24,0,1,8,8,8,0,0,0
CHIWR0078,SFO,2001,3,0,0,0,0,0,0,3,115,38.3,65,0,1,8,8,8,0,0,0
OAKWR0612,CIN,2001,3,0,0,0,0,0,0,0,0,N/A,N/A,0,1,10,10,10,0,0,0
STLWR0524,KAN,2001,3,0,0,0,0,0,0,3,68,22.7,26,0,3,19,6.3,9,0,0,0
ARIWR0308,DAL,2001,3,0,0,0,0,0,0,5,105,21,26,0,2,14,7,10,0,0,0
OAKWR0038,OAK,2001,3,0,0,0,0,0,0,3,44,14.7,21,0,3,32,10.7,18,0,0,0
JACWR0210,BAL,2001,3,0,0,0,0,0,0,3,55,18.3,20,0,2,13,6.5,8,0,0,0
ARIWR0233,TAM,2001,3,0,0,0,0,0,0,0,0,N/A,N/A,0,1,0,0,0,0,0,0
BALWR0069,MIA,2001,3,0,0,0,0,0,0,0,0,N/A,N/A,0,1,11,11,11,0,0,0
ATLWR0065,JAC,2001,3,0,0,0,0,0,0,5,90,18,32,0,3,12,4,13,0,0,0
NYGWR0099,NYG,2001,3,0,0,0,0,0,0,2,48,24,43,0,0,0,N/A,N/A,0,0,0
ATLWR0486,CHI,2001,4,1,N/A,63,63,63,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0109,CAR,2001,4,2,N/A,19,9.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0069,MIA,2001,4,1,N/A,3,3,3,0,0,0,N/A,N/A,0,3,27,9,16,0,0,0
CLEWR0028,CLE,2001,4,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0455,STL,2001,4,4,N/A,74,18.5,36,1,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0193,PIT,2001,4,1,N/A,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0277,ARI,2001,4,4,N/A,71,17.8,31,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0047,PHI,2001,4,2,N/A,18,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0375,BUF,2001,4,4,N/A,103,25.8,70,1,0,0,N/A,N/A,0,2,6,3,6,0,0,0
DETWR0278,CLE,2001,4,3,N/A,38,12.7,19,1,0,0,N/A,N/A,0,4,25,6.3,15,0,1,0
DETWR0382,GNB,2001,4,1,N/A,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0377,SDG,2001,4,1,N/A,8,8,8,0,0,0,N/A,N/A,0,4,19,4.8,14,0,1,0
CARWR0154,TEN,2001,4,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0699,MIN,2001,4,4,N/A,48,12,29,1,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0062,NOR,2001,4,2,N/A,23,11.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0471,NWE,2001,4,1,N/A,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0101,TAM,2001,4,1,N/A,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0119,DET,2001,4,5,N/A,65,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0098,CAR,2001,4,1,N/A,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0650,PIT,2001,4,8,N/A,68,8.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0345,STL,2001,4,5,N/A,44,8.8,15,1,0,0,N/A,N/A,0,2,13,6.5,13,0,1,0
MIAWR0129,MIN,2001,4,4,N/A,84,21,52,0,0,0,0,0,0,0,0,0,0,0,1,1
DALWR0051,DAL,2001,4,2,N/A,12,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0252,SFO,2001,4,1,N/A,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0343,CLE,2001,4,2,N/A,26,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0294,WAS,2001,4,2,N/A,68,34,52,0,0,0,0,0,0,0,0,0,0,0,1,1
SEAWR0450,SEA,2001,4,2,N/A,38,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKSS0256,CHI,2001,4,1,N/A,19,19,19,0,1,8,8,8,0,0,0,N/A,N/A,0,0,0
NWEWR0659,CIN,2001,4,5,N/A,52,10.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0713,CAR,2001,4,0,N/A,0,N/A,N/A,0,4,85,21.3,26,0,3,13,4.3,6,0,1,0
ARIWR0308,DAL,2001,4,2,N/A,15,7.5,13,0,3,92,30.7,51,0,2,70,35,49,0,0,0
ATLWR0129,ATL,2001,4,3,N/A,53,17.7,26,0,1,23,23,23,0,0,0,N/A,N/A,0,0,0
DALWR0111,DAL,2001,4,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0106,KAN,2001,4,5,N/A,56,11.2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0456,SEA,2001,4,3,N/A,48,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0059,CLE,2001,4,2,N/A,38,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0715,PIT,2001,4,3,N/A,37,12.3,17,0,0,0,0,0,0,0,0,0,0,0,1,0
SEAWR0272,CIN,2001,4,4,N/A,39,9.8,22,0,0,0,N/A,N/A,0,1,8,8,8,0,0,0
ATLWR0554,ATL,2001,4,1,N/A,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0092,ARI,2001,4,6,N/A,119,19.8,35,1,5,87,17.4,23,0,0,0,N/A,N/A,0,1,0
STLWR0450,BAL,2001,4,5,N/A,80,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0575,CLE,2001,4,1,N/A,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0586,NYJ,2001,4,5,N/A,77,15.4,21,0,3,67,22.3,30,0,0,0,N/A,N/A,0,1,0
ATLWR0206,CHI,2001,4,1,N/A,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0391,OAK,2001,4,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0209,PHI,2001,4,4,N/A,90,22.5,51,2,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0387,CHI,2001,4,9,N/A,114,12.7,34,1,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0437,NYG,2001,4,1,N/A,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0436,PHI,2001,4,3,N/A,42,14,32,0,1,34,34,34,0,0,0,N/A,N/A,0,0,0
JACWR0062,JAC,2001,4,2,N/A,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0235,SDG,2001,4,3,N/A,37,12.3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0112,BAL,2001,4,3,N/A,93,31,77,1,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0119,CIN,2001,4,5,N/A,62,12.4,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0100,KAN,2001,4,4,N/A,33,8.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0504,STL,2001,4,6,N/A,66,11,18,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMWR0188,GNB,2001,4,4,N/A,119,29.8,67,1,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0290,DET,2001,4,4,N/A,40,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0109,NOR,2001,4,6,N/A,95,15.8,37,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0124,MIN,2001,4,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0013,NWE,2001,4,2,N/A,9,4.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0010,DET,2001,4,2,N/A,35,17.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0132,ATL,2001,4,4,N/A,51,12.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0226,OAK,2001,4,7,N/A,114,16.3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0209,OAK,2001,4,7,N/A,51,7.3,10,1,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0042,SDG,2001,4,5,N/A,49,9.8,20,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0132,MIN,2001,4,2,N/A,36,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0097,DET,2001,4,0,N/A,0,N/A,N/A,0,6,128,21.3,29,0,0,0,N/A,N/A,0,0,0
BALCB0771,JAC,2001,4,6,N/A,70,11.7,21,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0375,JAC,2001,4,7,N/A,97,13.9,24,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0163,ATL,2001,4,5,N/A,62,12.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0182,MIA,2001,4,2,N/A,17,8.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0426,NWE,2001,4,5,N/A,47,9.4,15,0,0,0,N/A,N/A,0,2,0,0,0,0,1,1
CINWR0642,SFO,2001,4,8,N/A,118,14.8,29,2,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0356,NOR,2001,4,1,N/A,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0442,NYG,2001,4,7,N/A,97,13.9,23,0,0,0,N/A,N/A,0,3,12,4,7,0,1,1
KANWR0460,SEA,2001,4,5,N/A,71,14.2,31,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0178,MIA,2001,4,2,N/A,21,10.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0233,TAM,2001,4,1,N/A,8,8,8,0,0,0,N/A,N/A,0,2,6,3,7,0,0,0
NORWR0042,NOR,2001,4,1,N/A,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0193,MIA,2001,4,1,N/A,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0462,NYG,2001,4,2,N/A,21,10.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0113,WAS,2001,4,4,N/A,34,8.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0473,CAR,2001,4,8,N/A,62,7.8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0052,TAM,2001,4,3,N/A,40,13.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0038,OAK,2001,4,0,N/A,0,N/A,N/A,0,3,60,20,26,0,3,25,8.3,15,0,1,1
WASWR0534,DAL,2001,4,2,N/A,59,29.5,40,1,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0135,ARI,2001,4,1,N/A,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0410,BUF,2001,4,5,N/A,107,21.4,46,1,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0239,NYJ,2001,4,2,N/A,49,24.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0154,SFO,2001,4,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0307,TAM,2001,4,9,N/A,82,9.1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0036,KAN,2001,4,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0185,GNB,2001,4,1,N/A,6,6,6,0,0,0,N/A,N/A,0,3,13,4.3,6,0,0,0
DENWR0341,DEN,2001,4,8,N/A,110,13.8,32,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0557,MIA,2001,4,0,0,0,0,0,0,3,67,22.3,29,0,0,0,N/A,N/A,0,0,0
DETWR0447,MIN,2001,4,0,0,0,0,0,0,8,178,22.3,28,0,0,0,N/A,N/A,0,0,0
TENWR0022,TEN,2001,4,0,0,0,0,0,0,6,136,22.7,34,0,0,0,N/A,N/A,0,0,0
CHIWR0078,SFO,2001,4,0,0,0,0,0,0,3,75,25,29,0,2,9,4.5,7,0,0,0
STLSS0529,NOR,2001,4,0,0,0,0,0,0,3,89,29.7,34,0,4,50,12.5,32,0,0,0
STLWR0524,KAN,2001,4,0,0,0,0,0,0,3,61,20.3,28,0,4,47,11.8,26,0,0,0
ARIWR0122,ARI,2001,4,0,0,0,0,0,0,0,0,N/A,N/A,0,3,24,8,13,0,0,0
NWEWR0229,DEN,2001,4,0,0,0,0,0,0,1,18,18,18,0,0,0,N/A,N/A,0,0,0
ATLWR0065,JAC,2001,4,0,0,0,0,0,0,4,79,19.8,27,0,3,45,15,20,0,0,0
NYJWR0153,WAS,2001,4,0,0,0,0,0,0,0,0,N/A,N/A,0,1,11,11,11,0,0,0
JACWR0210,BAL,2001,4,0,0,0,0,0,0,1,14,14,14,0,4,28,7,18,0,0,0
DETWR0291,PIT,2001,4,0,0,0,0,0,0,1,21,21,21,0,0,0,N/A,N/A,0,0,0
KANWR0038,KAN,2001,4,0,0,0,0,0,0,0,0,N/A,N/A,0,1,2,2,2,0,0,0
NYGWR0099,NYG,2001,4,0,0,0,0,0,0,2,32,16,26,0,0,0,N/A,N/A,0,0,0
DENWR0156,DEN,2001,4,0,0,0,0,0,0,2,44,22,30,0,0,0,N/A,N/A,0,0,0
HOUWR0061,BUF,2001,4,0,0,0,0,0,0,3,48,16,19,0,0,0,N/A,N/A,0,0,0
DALWR0051,DAL,2001,5,2,N/A,25,12.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0038,KAN,2001,5,0,N/A,0,N/A,N/A,0,1,22,22,22,0,3,32,10.7,13,0,0,0
BALWR0652,BAL,2001,5,3,N/A,38,12.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0486,CHI,2001,5,5,N/A,48,9.6,25,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0252,SFO,2001,5,4,N/A,51,12.8,28,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0092,ARI,2001,5,1,N/A,22,22,22,0,2,54,27,28,0,0,0,N/A,N/A,0,0,0
SEAWR0272,CIN,2001,5,4,N/A,73,18.3,33,0,0,0,N/A,N/A,0,3,36,12,31,0,0,0
INDWR0352,IND,2001,5,5,N/A,46,9.2,19,0,0,0,N/A,N/A,0,2,25,12.5,18,0,0,0
ATLWR0554,ATL,2001,5,1,N/A,47,47,47,1,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0746,GNB,2001,5,3,N/A,69,23,37,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0278,CLE,2001,5,8,N/A,153,19.1,38,1,0,0,N/A,N/A,0,1,4,4,4,0,0,0
DETWR0291,PIT,2001,5,1,N/A,-2,-2,-2,0,2,32,16,22,0,0,0,N/A,N/A,0,0,0
NWEWR0098,CAR,2001,5,7,N/A,44,6.3,12,1,0,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
PITWR0650,PIT,2001,5,4,N/A,38,9.5,14,1,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0345,STL,2001,5,5,N/A,60,12,20,0,0,0,N/A,N/A,0,4,43,10.8,23,0,0,0
CLEWR0437,NYG,2001,5,5,N/A,93,18.6,25,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0377,SDG,2001,5,3,N/A,54,18,25,0,0,0,N/A,N/A,0,1,26,26,26,0,0,0
DETWR0382,GNB,2001,5,1,N/A,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0277,ARI,2001,5,6,N/A,85,14.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0455,STL,2001,5,5,N/A,83,16.6,22,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0109,CAR,2001,5,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0129,MIN,2001,5,8,N/A,111,13.9,47,1,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0715,PIT,2001,5,3,N/A,39,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0450,BAL,2001,5,3,N/A,50,16.7,27,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0713,CAR,2001,5,1,N/A,11,11,11,0,4,104,26,44,0,5,102,20.4,70,1,1,0
KANWR0557,MIA,2001,5,3,N/A,53,17.7,28,0,3,84,28,39,0,0,0,N/A,N/A,0,0,0
NWEWR0659,CIN,2001,5,5,N/A,68,13.6,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0343,CLE,2001,5,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0106,KAN,2001,5,1,N/A,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0457,TEN,2001,5,2,N/A,70,35,36,0,1,21,21,21,0,0,0,N/A,N/A,0,0,0
DENWR0040,DEN,2001,5,1,N/A,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0497,TEN,2001,5,3,N/A,39,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0
STLSS0529,NOR,2001,5,0,N/A,0,N/A,N/A,0,6,126,21,24,0,4,13,3.3,9,0,2,1
SEAWR0177,SEA,2001,5,1,N/A,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0704,IND,2001,5,1,N/A,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0294,WAS,2001,5,3,N/A,36,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0206,CHI,2001,5,1,N/A,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0137,CIN,2001,5,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0391,OAK,2001,5,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0575,CLE,2001,5,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0,0,0,0,1,0
CINWR0586,NYJ,2001,5,5,N/A,77,15.4,25,2,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0059,CLE,2001,5,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0450,SEA,2001,5,2,N/A,21,10.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKSS0256,CHI,2001,5,2,N/A,7,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0127,DET,2001,5,2,N/A,20,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0456,SEA,2001,5,4,N/A,38,9.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0119,DET,2001,5,9,N/A,125,13.9,26,1,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0193,PIT,2001,5,2,N/A,15,7.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0101,TAM,2001,5,6,N/A,72,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0109,NOR,2001,5,2,N/A,25,12.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0100,KAN,2001,5,1,N/A,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0119,CIN,2001,5,1,N/A,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0188,GNB,2001,5,4,N/A,34,8.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0504,STL,2001,5,4,N/A,49,12.3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0154,SFO,2001,5,2,N/A,17,8.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0135,ARI,2001,5,3,N/A,47,15.7,31,1,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0113,WAS,2001,5,1,N/A,31,31,31,1,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0182,MIA,2001,5,1,N/A,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0057,DAL,2001,5,3,N/A,50,16.7,25,0,0,0,N/A,N/A,0,1,20,20,20,0,0,0
