STATS,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,REC_Tgt,REC_Yds,REC_YPR,REC_Lng,REC_TD,RUN_Att,RUN_Yds,RUN_YPA,RUN_Lng,RUN_TD,Fum,FumLost
DALTE0037,DAL,2001,8,2,N/A,18,9,15,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2001,8,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2001,8,2,N/A,34,17,24,0,0,0,N/A,N/A,0,0,0
NWETE0097,MIA,2001,8,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
CLETE0122,CLE,2001,8,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
STLTE0090,OAK,2001,8,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
CHITE0210,DEN,2001,8,7,N/A,74,10.6,14,1,0,0,N/A,N/A,0,0,0
DETTE0060,KAN,2001,8,1,N/A,40,40,40,0,0,0,N/A,N/A,0,0,0
MINTE0163,NWE,2001,8,1,N/A,16,16,16,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,8,4,N/A,35,8.8,23,1,0,0,N/A,N/A,0,0,0
DALTE0020,DAL,2001,8,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2001,8,2,N/A,14,7,7,0,0,0,N/A,N/A,0,0,0
BUFTE0208,GNB,2001,8,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TENTE0111,TEN,2001,8,2,N/A,27,13.5,18,0,0,0,N/A,N/A,0,0,0
ARITE0018,ARI,2001,8,3,N/A,14,4.7,16,1,0,0,N/A,N/A,0,0,0
WASTE0045,WAS,2001,8,2,N/A,7,3.5,5,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2001,8,2,N/A,20,10,13,0,0,0,N/A,N/A,0,0,0
DENTE0086,DEN,2001,8,2,N/A,20,10,13,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2001,8,4,N/A,57,14.3,33,0,0,0,N/A,N/A,0,0,0
CHITE0030,CHI,2001,8,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2001,8,6,N/A,43,7.2,11,0,0,0,N/A,N/A,0,0,0
WASTE0057,WAS,2001,8,2,N/A,22,11,15,1,0,0,N/A,N/A,0,0,0
PHITE0041,PHI,2001,8,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2001,8,1,N/A,11,11,11,1,0,0,N/A,N/A,0,0,0
DALTE0024,DAL,2001,8,2,N/A,49,24.5,28,0,0,0,N/A,N/A,0,0,0
DENTE0059,BAL,2001,8,3,N/A,56,18.7,26,1,0,0,N/A,N/A,0,0,0
NWETE0171,JAC,2001,8,2,N/A,15,7.5,12,1,0,0,N/A,N/A,0,0,0
HOUTE0096,PIT,2001,8,1,N/A,18,18,18,0,0,0,N/A,N/A,0,0,0
ARITE0069,SDG,2001,8,3,N/A,36,12,20,1,0,0,N/A,N/A,0,0,0
OAKTE0072,CLE,2001,8,2,N/A,26,13,19,0,0,0,N/A,N/A,0,0,0
CARTE0130,CAR,2001,8,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
PITTE0054,BUF,2001,8,5,N/A,46,9.2,27,1,0,0,N/A,N/A,0,0,0
MINTE0073,MIA,2001,8,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
CARTE0157,SEA,2001,8,2,N/A,25,12.5,14,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2001,8,4,N/A,40,10,21,1,0,0,N/A,N/A,0,0,0
GNBTE0082,CAR,2001,8,3,N/A,23,7.7,17,0,0,0,N/A,N/A,0,0,0
CLETE0221,SDG,2001,9,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
DETTE0158,NYG,2001,9,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
CHITE0210,DEN,2001,9,5,N/A,47,9.4,18,1,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2001,9,2,N/A,16,8,11,0,4,12,3,5,0,1,1
ATLTE0235,ATL,2001,9,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
CARTE0130,CAR,2001,9,1,N/A,4,4,4,1,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2001,9,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
STLTE0090,OAK,2001,9,1,N/A,5,5,5,1,0,0,N/A,N/A,0,0,0
NYJTE0062,NYJ,2001,9,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
DALTE0037,DAL,2001,9,1,N/A,-2,-2,-2,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,9,3,N/A,35,11.7,19,1,0,0,N/A,N/A,0,0,0
DALTE0020,DAL,2001,9,2,N/A,17,8.5,10,0,0,0,N/A,N/A,0,0,0
TENTE0018,TEN,2001,9,1,N/A,27,27,27,0,0,0,N/A,N/A,0,0,0
BUFTE0208,GNB,2001,9,3,N/A,18,6,9,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2001,9,1,N/A,9,9,9,1,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2001,9,2,N/A,17,8.5,10,0,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2001,9,2,N/A,22,11,14,0,0,0,N/A,N/A,0,0,0
MINTE0163,NWE,2001,9,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
OAKTE0072,CLE,2001,9,2,N/A,14,7,12,1,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2001,9,5,N/A,43,8.6,13,1,0,0,N/A,N/A,0,0,0
STLTE0092,STL,2001,9,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
CHITE0030,CHI,2001,9,2,N/A,15,7.5,12,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2001,9,2,N/A,18,9,11,0,0,0,N/A,N/A,0,0,0
DALTE0044,CIN,2001,9,1,N/A,14,14,14,0,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2001,9,2,N/A,14,7,8,0,0,0,N/A,N/A,0,0,0
NYGTE0005,NYG,2001,9,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
DALTE0024,DAL,2001,9,2,N/A,8,4,5,1,0,0,N/A,N/A,0,0,0
DENTE0059,BAL,2001,9,2,N/A,18,9,15,0,0,0,N/A,N/A,0,0,0
PHITE0138,PHI,2001,9,1,N/A,4,4,4,1,0,0,N/A,N/A,0,0,0
WASTE0146,ATL,2001,9,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
NORTE0116,STL,2001,9,1,N/A,5,5,5,0,1,13,13,13,0,0,0
WASTE0020,CIN,2001,9,4,N/A,33,8.3,9,0,0,0,N/A,N/A,0,0,0
PITTE0054,BUF,2001,9,1,N/A,36,36,36,0,0,0,N/A,N/A,0,0,0
WASTE0047,MIN,2001,9,2,N/A,23,11.5,20,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2001,9,3,N/A,29,9.7,11,0,0,0,N/A,N/A,0,0,0
HOUTE0096,PIT,2001,9,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
CHITE0033,CHI,2001,9,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
NORTE0037,DET,2001,9,1,N/A,-2,-2,-2,0,0,0,N/A,N/A,0,0,0
GNBTE0082,CAR,2001,9,2,N/A,11,5.5,6,0,0,0,N/A,N/A,0,0,0
CLETE0221,SDG,2001,10,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
DETTE0158,NYG,2001,10,2,N/A,29,14.5,25,0,0,0,N/A,N/A,0,0,0
ARITE0141,PIT,2001,10,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
CHITE0210,DEN,2001,10,3,N/A,17,5.7,7,0,0,0,N/A,N/A,0,1,1
MINTE0282,MIN,2001,10,1,N/A,6,6,6,0,4,6,1.5,5,0,0,0
SEATE0126,SEA,2001,10,1,N/A,16,16,16,0,0,0,N/A,N/A,0,0,0
NWETE0010,NWE,2001,10,2,N/A,16,8,9,0,0,0,N/A,N/A,0,0,0
STLTE0090,OAK,2001,10,1,N/A,23,23,23,0,0,0,N/A,N/A,0,0,0
OAKTE0023,OAK,2001,10,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
NWETE0097,MIA,2001,10,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
DALTE0037,DAL,2001,10,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,10,3,N/A,34,11.3,21,0,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2001,10,3,N/A,12,4,12,2,0,0,N/A,N/A,0,0,0
TENTE0018,TEN,2001,10,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2001,10,2,N/A,10,5,6,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2001,10,1,N/A,24,24,24,1,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2001,10,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
CLETE0122,CLE,2001,10,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
WASTE0045,WAS,2001,10,2,N/A,18,9,15,1,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2001,10,3,N/A,18,6,8,1,0,0,N/A,N/A,0,0,0
OAKTE0072,CLE,2001,10,2,N/A,9,4.5,5,0,0,0,N/A,N/A,0,0,0
CHITE0030,CHI,2001,10,2,N/A,13,6.5,10,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2001,10,3,N/A,23,7.7,11,0,0,0,N/A,N/A,0,0,0
WASTE0146,ATL,2001,10,3,N/A,58,19.3,27,0,0,0,N/A,N/A,0,0,0
STLTE0092,STL,2001,10,2,N/A,27,13.5,22,0,0,0,N/A,N/A,0,0,0
DALTE0044,CIN,2001,10,4,N/A,31,7.8,11,0,0,0,N/A,N/A,0,0,0
DALTE0024,DAL,2001,10,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
DENTE0059,BAL,2001,10,7,N/A,78,11.1,29,0,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2001,10,5,N/A,36,7.2,10,0,0,0,N/A,N/A,0,0,0
TAMTE0097,IND,2001,10,2,N/A,15,7.5,11,0,0,0,N/A,N/A,0,0,0
NWETE0171,JAC,2001,10,2,N/A,17,8.5,10,0,0,0,N/A,N/A,0,0,0
NORTE0116,STL,2001,10,1,N/A,12,12,12,0,1,-1,-1,-1,0,0,0
MINTE0073,MIA,2001,10,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
PITTE0054,BUF,2001,10,2,N/A,16,8,10,1,0,0,N/A,N/A,0,0,0
WASTE0047,MIN,2001,10,4,N/A,41,10.3,13,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2001,10,3,N/A,126,42,86,1,0,0,N/A,N/A,0,0,0
HOUTE0096,PIT,2001,10,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
CARTE0157,SEA,2001,10,2,N/A,13,6.5,7,0,0,0,N/A,N/A,0,0,0
NORTE0037,DET,2001,10,2,N/A,3,1.5,2,2,0,0,N/A,N/A,0,0,0
GNBTE0082,CAR,2001,10,2,N/A,30,15,24,1,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2001,11,2,N/A,45,22.5,31,0,0,0,N/A,N/A,0,0,0
CLETE0122,CLE,2001,11,3,N/A,21,7,9,0,0,0,N/A,N/A,0,0,0
MINTE0163,NWE,2001,11,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
BUFTE0010,BUF,2001,11,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
DALTE0037,DAL,2001,11,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
CHITE0210,DEN,2001,11,2,N/A,39,19.5,28,0,0,0,N/A,N/A,0,0,0
NWETE0097,MIA,2001,11,2,N/A,25,12.5,17,1,0,0,N/A,N/A,0,0,0
ARITE0018,ARI,2001,11,3,N/A,39,13,20,0,0,0,N/A,N/A,0,0,0
WASTE0045,WAS,2001,11,2,N/A,33,16.5,23,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,11,3,N/A,27,9,14,0,0,0,N/A,N/A,0,0,0
DALTE0020,DAL,2001,11,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2001,11,2,N/A,44,22,26,0,0,0,N/A,N/A,0,0,0
BUFTE0208,GNB,2001,11,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
CHITE0221,STL,2001,11,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2001,11,3,N/A,39,13,20,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2001,11,2,N/A,9,4.5,6,0,0,0,N/A,N/A,0,0,0
ARITE0141,PIT,2001,11,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
DETTE0158,NYG,2001,11,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2001,11,8,N/A,79,9.9,27,1,0,0,N/A,N/A,0,0,0
MINTE0027,MIN,2001,11,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
TAMTE0097,IND,2001,11,3,N/A,28,9.3,10,0,0,0,N/A,N/A,0,0,0
DALTE0044,CIN,2001,11,2,N/A,15,7.5,13,0,0,0,N/A,N/A,0,0,0
PHITE0041,PHI,2001,11,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
DENTE0059,BAL,2001,11,6,N/A,55,9.2,13,1,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2001,11,3,N/A,29,9.7,13,0,0,0,N/A,N/A,0,0,0
NWETE0171,JAC,2001,11,3,N/A,45,15,17,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2001,11,1,N/A,22,22,22,0,0,0,N/A,N/A,0,0,0
DETTE0060,KAN,2001,11,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
STLTE0090,OAK,2001,11,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
CLETE0221,SDG,2001,11,2,N/A,24,12,16,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2001,11,6,N/A,71,11.8,26,0,0,0,N/A,N/A,0,0,0
PITTE0054,BUF,2001,11,2,N/A,23,11.5,13,0,0,0,N/A,N/A,0,0,0
WASTE0047,MIN,2001,11,7,N/A,56,8,23,0,0,0,N/A,N/A,0,0,0
NORTE0116,STL,2001,11,2,N/A,38,19,32,0,1,3,3,3,0,0,0
GNBTE0082,CAR,2001,11,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
DALTE0037,DAL,2001,12,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2001,12,3,N/A,8,2.7,5,1,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2001,12,2,N/A,16,8,8,0,0,0,N/A,N/A,0,0,0
CLETE0122,CLE,2001,12,6,N/A,32,5.3,12,0,0,0,N/A,N/A,0,0,0
NYJTE0062,NYJ,2001,12,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
CHITE0210,DEN,2001,12,4,N/A,31,7.8,13,1,0,0,N/A,N/A,0,0,0
OAKTE0023,OAK,2001,12,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
ATLTE0235,ATL,2001,12,2,N/A,23,11.5,14,0,0,0,N/A,N/A,0,0,0
ARITE0141,PIT,2001,12,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
WASTE0197,TAM,2001,12,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
ARITE0018,ARI,2001,12,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,12,1,N/A,-3,-3,-3,0,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2001,12,4,N/A,69,17.3,23,0,0,0,N/A,N/A,0,0,0
DETTE0013,DET,2001,12,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
BUFTE0208,GNB,2001,12,1,N/A,20,20,20,0,0,0,N/A,N/A,0,0,0
OAKTE0218,PHI,2001,12,2,N/A,11,5.5,10,1,0,0,N/A,N/A,0,0,0
WASTE0045,WAS,2001,12,1,N/A,18,18,18,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2001,12,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2001,12,3,N/A,11,3.7,6,0,0,0,N/A,N/A,0,0,0
ARITE0012,ARI,2001,12,2,N/A,4,2,3,0,0,0,N/A,N/A,0,0,0
STLTE0090,OAK,2001,12,2,N/A,13,6.5,9,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2001,12,2,N/A,23,11.5,15,0,0,0,N/A,N/A,0,0,0
WASTE0146,ATL,2001,12,1,N/A,21,21,21,0,0,0,N/A,N/A,0,0,0
TAMTE0097,IND,2001,12,3,N/A,32,10.7,23,0,0,0,N/A,N/A,0,0,0
CHITE0030,CHI,2001,12,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
DALTE0044,CIN,2001,12,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
DALTE0024,DAL,2001,12,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
DENTE0059,BAL,2001,12,3,N/A,41,13.7,21,0,0,0,N/A,N/A,0,1,1
TAMTE0152,TAM,2001,12,4,N/A,32,8,11,0,0,0,N/A,N/A,0,0,0
NWETE0171,JAC,2001,12,4,N/A,36,9,12,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2001,12,4,N/A,80,20,40,1,0,0,N/A,N/A,0,0,0
ATLTE0140,DET,2001,12,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
NWETE0010,NWE,2001,12,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
DETTE0060,KAN,2001,12,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2001,12,1,N/A,27,27,27,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2001,12,4,N/A,28,7,14,0,0,0,N/A,N/A,0,0,0
WASTE0047,MIN,2001,12,2,N/A,25,12.5,17,0,0,0,N/A,N/A,0,0,0
PITTE0054,BUF,2001,12,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
ARITE0069,SDG,2001,12,4,N/A,33,8.3,25,0,0,0,N/A,N/A,0,0,0
GNBTE0082,CAR,2001,12,3,N/A,49,16.3,22,0,0,0,N/A,N/A,0,0,0
CHITE0210,DEN,2001,13,2,N/A,17,8.5,11,1,0,0,N/A,N/A,0,0,0
NWETE0097,MIA,2001,13,2,N/A,20,10,15,0,0,0,N/A,N/A,0,0,0
SFOTE0040,SFO,2001,13,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
ARITE0141,PIT,2001,13,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
DETTE0158,NYG,2001,13,2,N/A,8,4,6,0,0,0,N/A,N/A,0,0,0
STLTE0090,OAK,2001,13,1,N/A,49,49,49,0,0,0,N/A,N/A,0,0,0
OAKTE0023,OAK,2001,13,3,N/A,30,10,17,0,0,0,N/A,N/A,0,0,0
ATLTE0235,ATL,2001,13,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
NORTE0107,NOR,2001,13,1,N/A,6,6,6,0,0,0,N/A,N/A,0,1,1
NYJTE0151,GNB,2001,13,2,N/A,25,12.5,20,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,13,4,N/A,38,9.5,19,0,0,0,N/A,N/A,0,0,0
HOUTE0068,NYG,2001,13,1,N/A,2,2,2,1,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2001,13,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
WASTE0045,WAS,2001,13,1,N/A,2,2,2,1,0,0,N/A,N/A,0,0,0
ARITE0018,ARI,2001,13,3,N/A,18,6,8,0,0,0,N/A,N/A,0,0,0
TENTE0151,TEN,2001,13,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
CLETE0122,CLE,2001,13,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
WASTE0197,TAM,2001,13,1,N/A,24,24,24,0,0,0,N/A,N/A,0,0,0
DENTE0086,DEN,2001,13,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2001,13,4,N/A,27,6.8,13,1,0,0,N/A,N/A,0,0,0
WASTE0057,WAS,2001,13,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
TAMTE0097,IND,2001,13,4,N/A,32,8,11,0,0,0,N/A,N/A,0,1,1
NWETE0171,JAC,2001,13,2,N/A,14,7,11,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2001,13,5,N/A,72,14.4,30,1,0,0,N/A,N/A,0,0,0
CHITE0030,CHI,2001,13,5,N/A,36,7.2,14,0,0,0,N/A,N/A,0,0,0
DALTE0024,DAL,2001,13,2,N/A,25,12.5,22,1,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2001,13,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
STLTE0092,STL,2001,13,1,N/A,26,26,26,0,0,0,N/A,N/A,0,0,0
CARTE0157,SEA,2001,13,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
NORTE0037,DET,2001,13,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2001,13,4,N/A,51,12.8,24,1,0,0,N/A,N/A,0,0,0
OAKTE0072,CLE,2001,13,2,N/A,11,5.5,9,0,0,0,N/A,N/A,0,0,0
CARTE0130,CAR,2001,13,3,N/A,19,6.3,9,1,0,0,N/A,N/A,0,0,0
ARITE0069,SDG,2001,13,3,N/A,70,23.3,34,0,0,0,N/A,N/A,0,0,0
PITTE0054,BUF,2001,13,4,N/A,58,14.5,19,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2001,13,3,N/A,27,9,12,0,0,0,N/A,N/A,0,0,0
WASTE0047,MIN,2001,13,4,N/A,45,11.3,8,1,0,0,N/A,N/A,0,0,0
NORTE0116,STL,2001,13,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
GNBTE0082,CAR,2001,13,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
ARITE0141,PIT,2001,14,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
NYJTE0062,NYJ,2001,14,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2001,14,3,N/A,-2,-0.7,3,0,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2001,14,2,N/A,8,4,6,1,0,0,N/A,N/A,0,0,0
DETTE0158,NYG,2001,14,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
CLETE0221,SDG,2001,14,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
STLTE0090,OAK,2001,14,3,N/A,18,6,13,0,0,0,N/A,N/A,0,0,0
OAKTE0023,OAK,2001,14,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
ATLTE0235,ATL,2001,14,3,N/A,13,4.3,5,0,0,0,N/A,N/A,0,0,0
TENTE0151,TEN,2001,14,1,N/A,10,10,10,0,0,0,N/A,N/A,0,0,0
MINTE0163,NWE,2001,14,1,N/A,25,25,25,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,14,1,N/A,12,12,12,1,0,0,N/A,N/A,0,0,0
DALTE0020,DAL,2001,14,2,N/A,4,2,3,0,0,0,N/A,N/A,0,0,0
CINTE0017,CIN,2001,14,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
BUFTE0208,GNB,2001,14,2,N/A,20,10,10,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2001,14,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
ARITE0018,ARI,2001,14,7,N/A,62,8.9,24,1,0,0,N/A,N/A,0,0,0
WASTE0045,WAS,2001,14,2,N/A,4,2,3,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2001,14,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
DETTE0060,KAN,2001,14,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
STLTE0099,NOR,2001,14,2,N/A,21,10.5,12,0,0,0,N/A,N/A,0,0,0
TAMTE0097,IND,2001,14,2,N/A,16,8,12,1,0,0,N/A,N/A,0,0,0
NWETE0171,JAC,2001,14,3,N/A,44,14.7,20,0,0,0,N/A,N/A,0,0,0
CARTE0157,SEA,2001,14,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
CHITE0033,CHI,2001,14,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
WASTE0057,WAS,2001,14,2,N/A,32,16,22,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2001,14,6,N/A,96,16,25,0,0,0,N/A,N/A,0,0,0
DENTE0059,BAL,2001,14,4,N/A,26,6.5,11,0,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2001,14,2,N/A,14,7,8,0,0,0,N/A,N/A,0,0,0
CHITE0030,CHI,2001,14,2,N/A,28,14,18,1,0,0,N/A,N/A,0,0,0
NORTE0037,DET,2001,14,5,N/A,64,12.8,26,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2001,14,5,N/A,101,20.2,36,1,0,0,N/A,N/A,0,0,0
OAKTE0072,CLE,2001,14,3,N/A,23,7.7,13,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2001,14,1,N/A,25,25,25,0,0,0,N/A,N/A,0,0,0
DENTE0086,DEN,2001,14,2,N/A,35,17.5,25,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2001,14,3,N/A,53,17.7,36,0,0,0,N/A,N/A,0,0,0
ARITE0069,SDG,2001,14,1,N/A,10,10,10,0,0,0,N/A,N/A,0,0,0
WASTE0047,MIN,2001,14,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
NORTE0116,STL,2001,14,3,N/A,63,21,33,0,0,0,N/A,N/A,0,1,1
PITTE0054,BUF,2001,14,4,N/A,36,9,13,0,0,0,N/A,N/A,0,0,0
ARITE0015,ARI,2001,14,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,1,1
TAMTE0097,IND,2001,15,4,N/A,38,9.5,25,0,0,0,N/A,N/A,0,0,0
DALTE0037,DAL,2001,15,2,N/A,29,14.5,16,0,0,0,N/A,N/A,0,0,0
SFOTE0040,SFO,2001,15,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2001,15,4,N/A,29,7.3,12,2,0,0,N/A,N/A,0,0,0
NWETE0097,MIA,2001,15,3,N/A,53,17.7,22,0,0,0,N/A,N/A,0,1,1
DETTE0158,NYG,2001,15,1,N/A,16,16,16,0,0,0,N/A,N/A,0,0,0
SEATE0126,SEA,2001,15,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
ATLTE0235,ATL,2001,15,3,N/A,39,13,25,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2001,15,2,N/A,3,1.5,2,0,1,2,2,2,0,0,0
KANTE0271,NYJ,2001,15,4,N/A,22,5.5,11,1,0,0,N/A,N/A,0,0,0
MINTE0163,NWE,2001,15,2,N/A,8,4,6,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2001,15,2,N/A,54,27,49,1,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2001,15,2,N/A,24,12,18,0,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2001,15,3,N/A,26,8.7,16,1,0,0,N/A,N/A,0,0,0
